Game Turn, Player, SpyId, Action, Status, Location
252, 1, 24576077, MOVE TO CITY (ALREADY THERE), COMPLETE, 32:16
252, 1, 24576077, MOVE TO CITY(37 10), BEGIN, 32:16
252, 2, 19922993, UNITOPERATION_SPY_STEAL_TECH_BOOST, BEGIN, 38:11
252, 4, 29163608, MOVE TO CITY(37 10), BEGIN, 39:20
252, 4, 29229140, MOVE TO CITY(37 10), BEGIN, 39:20
252, 4, 29491297, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
252, 4, 29294630, MOVE TO CITY(37 10), BEGIN, 39:20
252, 5, 38731878, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
252, 6, 32112726, MOVE TO CITY(37 10), BEGIN, 25:20
252, 6, 32374864, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
252, 6, 31391828, MOVE TO CITY(25 20), BEGIN, 37:10
252, 6, 32440399, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
252, 6, 31457293, MOVE TO CITY(25 20), BEGIN, 37:10
252, 7, 31654005, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
252, 7, 31719535, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
252, 7, 31785065, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
252, 7, 31850597, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
252, 7, 31916088, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
253, 1, 24772685, MOVE TO CITY (ALREADY THERE), COMPLETE, 32:16
253, 1, 24772685, MOVE TO CITY(37 10), BEGIN, 32:16
253, 1, 24903766, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
253, 1, 24838229, MOVE TO CITY (ALREADY THERE), COMPLETE, 32:16
253, 1, 24838229, MOVE TO CITY(37 10), BEGIN, 32:16
253, 4, 29491297, MOVE TO CITY(37 10), BEGIN, 39:20
253, 4, 28639331, MOVE TO CITY(39 20), BEGIN, 37:10
253, 5, 39452764, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
253, 5, 39452764, MOVE TO CITY(53 27), BEGIN, 61:11
253, 5, 38731878, MOVE TO CITY(61 11), BEGIN, 53:27
253, 5, 39518297, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
253, 5, 39518297, MOVE TO CITY(53 27), BEGIN, 61:11
253, 5, 39583827, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
253, 5, 39583827, MOVE TO CITY(53 27), BEGIN, 61:11
253, 5, 39649355, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
253, 5, 39649355, MOVE TO CITY(53 27), BEGIN, 61:11
253, 6, 32374864, MOVE TO CITY(37 10), BEGIN, 25:20
253, 6, 32440399, MOVE TO CITY(37 10), BEGIN, 25:20
253, 6, 32571478, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
253, 6, 32637012, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
253, 7, 31654005, MOVE TO CITY(55 20), BEGIN, 61:11
253, 7, 31719535, MOVE TO CITY(55 20), BEGIN, 61:11
253, 7, 31785065, MOVE TO CITY(55 20), BEGIN, 61:11
253, 7, 31850597, MOVE TO CITY(55 20), BEGIN, 61:11
253, 7, 31916088, MOVE TO CITY(55 20), BEGIN, 61:11
254, 1, 25100365, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
254, 1, 25165912, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
254, 1, 25034837, MOVE TO CITY (ALREADY THERE), COMPLETE, 32:16
254, 1, 25034837, MOVE TO CITY(37 10), BEGIN, 32:16
254, 1, 24903766, MOVE TO CITY(44 20), BEGIN, 37:10
254, 4, 29753443, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
254, 4, 29753443, MOVE TO CITY(39 20), BEGIN, 37:10
254, 4, 29818977, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
254, 4, 29818977, MOVE TO CITY(39 20), BEGIN, 37:10
254, 4, 29950060, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
254, 4, 29884454, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
254, 4, 29884454, MOVE TO CITY(39 20), BEGIN, 37:10
254, 5, 39845990, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
254, 5, 39911516, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
254, 5, 39977049, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
254, 5, 40042579, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
254, 6, 32833616, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
254, 6, 32833616, MOVE TO CITY(25 20), BEGIN, 37:10
254, 6, 32637012, MOVE TO CITY(37 10), BEGIN, 25:20
254, 6, 32571478, MOVE TO CITY(37 10), BEGIN, 25:20
255, 1, 25165912, MOVE TO CITY(32 16), BEGIN, 37:10
255, 1, 25100365, MOVE TO CITY(32 16), BEGIN, 37:10
255, 1, 25231446, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
255, 4, 30212193, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
255, 4, 30277670, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
255, 4, 30146659, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
255, 4, 30146659, MOVE TO CITY(39 20), BEGIN, 37:10
255, 4, 29950060, MOVE TO CITY(37 10), BEGIN, 39:20
255, 4, 30343279, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
255, 5, 39845990, MOVE TO CITY(61 11), BEGIN, 53:27
255, 5, 40108107, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
255, 5, 40108107, MOVE TO CITY(53 27), BEGIN, 61:11
255, 5, 39911516, MOVE TO CITY(61 11), BEGIN, 53:27
255, 5, 39977049, MOVE TO CITY(61 11), BEGIN, 53:27
255, 5, 40042579, MOVE TO CITY(61 11), BEGIN, 53:27
255, 6, 33161300, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
255, 6, 33030230, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
255, 6, 33030230, MOVE TO CITY(25 20), BEGIN, 37:10
255, 6, 33095765, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
255, 6, 33095765, MOVE TO CITY(25 20), BEGIN, 37:10
256, 1, 25231446, MOVE TO CITY(32 16), BEGIN, 37:10
256, 1, 25428056, MOVE TO CITY (ALREADY THERE), COMPLETE, 44:20
256, 1, 25428056, GAIN SOURCES, BEGIN, 44:20
256, 4, 30343279, MOVE TO CITY(37 10), BEGIN, 39:20
256, 4, 30212193, MOVE TO CITY(37 10), BEGIN, 39:20
256, 4, 30408812, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
256, 4, 30277670, MOVE TO CITY(37 10), BEGIN, 39:20
256, 5, 40239206, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
256, 6, 33423446, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
256, 6, 33423446, MOVE TO CITY(25 20), BEGIN, 37:10
256, 6, 33554532, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
256, 6, 33620069, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
256, 6, 33161300, MOVE TO CITY(37 10), BEGIN, 25:20
256, 6, 33488981, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
256, 6, 33488981, MOVE TO CITY(25 20), BEGIN, 37:10
256, 7, 32374850, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
256, 7, 32374850, MOVE TO CITY(61 11), BEGIN, 55:20
256, 7, 32440425, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
256, 7, 32440425, MOVE TO CITY(61 11), BEGIN, 55:20
256, 7, 32505957, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
256, 7, 32505957, MOVE TO CITY(61 11), BEGIN, 55:20
256, 7, 32571448, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
256, 7, 32571448, MOVE TO CITY(61 11), BEGIN, 55:20
256, 7, 32636935, MOVE TO CITY (ALREADY THERE), COMPLETE, 55:20
256, 7, 32636935, MOVE TO CITY(61 11), BEGIN, 55:20
257, 2, 19922993, UNITOPERATION_SPY_STEAL_TECH_BOOST, COMPLETE, 38:11
257, 4, 30408812, MOVE TO CITY(37 10), BEGIN, 39:20
257, 4, 30539887, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
257, 4, 30539887, MOVE TO CITY(39 20), BEGIN, 37:10
257, 5, 40239206, MOVE TO CITY(61 11), BEGIN, 53:27
257, 5, 40632376, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
257, 5, 40632376, MOVE TO CITY(53 27), BEGIN, 61:11
257, 5, 40697875, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
257, 5, 40697875, MOVE TO CITY(53 27), BEGIN, 61:11
257, 5, 40763392, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
257, 5, 40763392, MOVE TO CITY(53 27), BEGIN, 61:11
257, 5, 40829044, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
257, 5, 40829044, MOVE TO CITY(53 27), BEGIN, 61:11
257, 6, 33751126, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
257, 6, 33554532, MOVE TO CITY(37 10), BEGIN, 25:20
257, 6, 33620069, MOVE TO CITY(37 10), BEGIN, 25:20
257, 6, 33816661, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
257, 7, 32768105, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
257, 7, 32833637, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
257, 7, 32899138, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
257, 7, 32964664, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
257, 7, 33030151, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
258, 4, 30802031, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
258, 4, 30802031, MOVE TO CITY(39 20), BEGIN, 37:10
258, 4, 30867564, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
258, 4, 30867564, MOVE TO CITY(39 20), BEGIN, 37:10
258, 4, 30998626, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
258, 4, 30933080, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
258, 4, 30933080, MOVE TO CITY(39 20), BEGIN, 37:10
258, 5, 41025652, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
258, 5, 41091174, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
258, 5, 41156678, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
258, 5, 41222200, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
258, 6, 34209893, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
258, 6, 34209893, MOVE TO CITY(25 20), BEGIN, 37:10
258, 6, 33751126, MOVE TO CITY(37 10), BEGIN, 25:20
258, 6, 33816661, MOVE TO CITY(37 10), BEGIN, 25:20
258, 7, 32833637, MOVE TO CITY(17 13), BEGIN, 61:11
258, 7, 32899138, MOVE TO CITY(17 13), BEGIN, 61:11
258, 7, 32964664, MOVE TO CITY(17 13), BEGIN, 61:11
258, 7, 33030151, MOVE TO CITY(17 13), BEGIN, 61:11
258, 7, 32768105, MOVE TO CITY(17 13), BEGIN, 61:11
259, 1, 26017888, MOVE TO CITY (ALREADY THERE), COMPLETE, 32:16
259, 1, 26017888, MOVE TO CITY(37 10), BEGIN, 32:16
259, 1, 26083425, MOVE TO CITY (ALREADY THERE), COMPLETE, 32:16
259, 1, 26083425, MOVE TO CITY(37 10), BEGIN, 32:16
259, 4, 31064175, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
259, 4, 31064175, MOVE TO CITY(39 20), BEGIN, 37:10
259, 4, 31129708, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
259, 4, 31195224, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
259, 4, 30998626, MOVE TO CITY(37 10), BEGIN, 39:20
259, 4, 31260784, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
259, 5, 41353276, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
259, 5, 41353276, MOVE TO CITY(53 27), BEGIN, 61:11
259, 5, 41222200, MOVE TO CITY(61 11), BEGIN, 53:27
259, 5, 41025652, MOVE TO CITY(61 11), BEGIN, 53:27
259, 5, 41156678, MOVE TO CITY(61 11), BEGIN, 53:27
259, 5, 41091174, MOVE TO CITY(61 11), BEGIN, 53:27
259, 6, 34472037, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
259, 6, 34472037, MOVE TO CITY(25 20), BEGIN, 37:10
259, 6, 34603093, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
259, 6, 34537558, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
259, 6, 34537558, MOVE TO CITY(25 20), BEGIN, 37:10
260, 1, 26345568, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
260, 1, 26411108, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
260, 1, 26280033, MOVE TO CITY (ALREADY THERE), COMPLETE, 32:16
260, 1, 26280033, MOVE TO CITY(37 10), BEGIN, 32:16
260, 4, 31588463, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
260, 4, 31260784, MOVE TO CITY(37 10), BEGIN, 39:20
260, 4, 31129708, MOVE TO CITY(37 10), BEGIN, 39:20
260, 4, 31195224, MOVE TO CITY(37 10), BEGIN, 39:20
260, 5, 41681012, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
260, 6, 34865257, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
260, 6, 34603093, MOVE TO CITY(37 10), BEGIN, 25:20
260, 6, 34930794, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
260, 6, 34734181, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
260, 6, 34734181, MOVE TO CITY(25 20), BEGIN, 37:10
260, 6, 34799702, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
260, 6, 34799702, MOVE TO CITY(25 20), BEGIN, 37:10
261, 1, 26411108, MOVE TO CITY(17 13), BEGIN, 37:10
261, 1, 26345568, MOVE TO CITY(17 13), BEGIN, 37:10
261, 1, 26476641, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
261, 1, 25428056, MOVE TO CITY(37 10), BEGIN, 44:20
261, 4, 31588463, MOVE TO CITY(37 10), BEGIN, 39:20
261, 4, 31719536, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
261, 4, 31719536, MOVE TO CITY(39 20), BEGIN, 37:10
261, 5, 41681012, MOVE TO CITY(17 13), BEGIN, 53:27
261, 5, 41877582, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
261, 5, 41877582, MOVE TO CITY(53 27), BEGIN, 61:11
261, 5, 41943108, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
261, 5, 41943108, MOVE TO CITY(53 27), BEGIN, 61:11
261, 5, 42008639, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
261, 5, 42008639, MOVE TO CITY(53 27), BEGIN, 61:11
261, 5, 42074131, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
261, 5, 42074131, MOVE TO CITY(53 27), BEGIN, 61:11
261, 6, 34865257, MOVE TO CITY(37 10), BEGIN, 25:20
261, 6, 34930794, MOVE TO CITY(37 10), BEGIN, 25:20
261, 6, 35192933, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
261, 6, 35258454, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
261, 7, 33488918, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
261, 7, 33488918, GAIN SOURCES, BEGIN, 17:13
261, 7, 33554440, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
261, 7, 33554440, GAIN SOURCES, BEGIN, 17:13
261, 7, 33620034, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
261, 7, 33620034, GAIN SOURCES, BEGIN, 17:13
261, 7, 33685560, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
261, 7, 33685560, GAIN SOURCES, BEGIN, 17:13
261, 7, 33751080, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
261, 7, 33751080, GAIN SOURCES, BEGIN, 17:13
262, 1, 26476641, MOVE TO CITY(17 13), BEGIN, 37:10
262, 1, 26607716, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
262, 4, 31916144, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
262, 4, 31916144, MOVE TO CITY(39 20), BEGIN, 37:10
262, 4, 31981679, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
262, 4, 31981679, MOVE TO CITY(39 20), BEGIN, 37:10
262, 4, 32112678, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
262, 4, 32047192, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
262, 4, 32047192, MOVE TO CITY(39 20), BEGIN, 37:10
262, 5, 42270836, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
262, 5, 42336342, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
262, 5, 42401870, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
262, 5, 42467396, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
262, 6, 35389546, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
262, 6, 35389546, MOVE TO CITY(25 20), BEGIN, 37:10
262, 6, 35192933, MOVE TO CITY(37 10), BEGIN, 25:20
262, 6, 35258454, MOVE TO CITY(37 10), BEGIN, 25:20
263, 1, 26607716, MOVE TO CITY(17 13), BEGIN, 37:10
263, 4, 32374895, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
263, 4, 32440422, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
263, 4, 32309360, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
263, 4, 32309360, MOVE TO CITY(39 20), BEGIN, 37:10
263, 4, 32112678, MOVE TO CITY(37 10), BEGIN, 39:20
263, 4, 32505944, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
263, 5, 42467396, MOVE TO CITY(17 13), BEGIN, 53:27
263, 5, 42270836, MOVE TO CITY(17 13), BEGIN, 53:27
263, 5, 42336342, MOVE TO CITY(17 13), BEGIN, 53:27
263, 5, 42401870, MOVE TO CITY(17 13), BEGIN, 53:27
263, 6, 35455082, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
263, 6, 35455082, MOVE TO CITY(25 20), BEGIN, 37:10
263, 6, 35586134, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
263, 6, 35520613, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
263, 6, 35520613, MOVE TO CITY(25 20), BEGIN, 37:10
264, 1, 26804324, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
264, 1, 26804324, GAIN SOURCES, BEGIN, 17:13
264, 1, 26869848, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
264, 1, 26869848, GAIN SOURCES, BEGIN, 17:13
264, 4, 32374895, MOVE TO CITY(37 10), BEGIN, 39:20
264, 4, 32440422, MOVE TO CITY(37 10), BEGIN, 39:20
264, 4, 32505944, MOVE TO CITY(37 10), BEGIN, 39:20
264, 4, 32571507, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
264, 5, 42729588, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
264, 5, 42729588, GAIN SOURCES, BEGIN, 17:13
264, 6, 35979357, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
264, 6, 35848298, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
264, 6, 35848298, MOVE TO CITY(25 20), BEGIN, 37:10
264, 6, 35913829, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
264, 6, 35913829, MOVE TO CITY(25 20), BEGIN, 37:10
264, 6, 36044881, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
264, 6, 35586134, MOVE TO CITY(37 10), BEGIN, 25:20
265, 1, 27000928, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
265, 1, 27000928, GAIN SOURCES, BEGIN, 17:13
265, 4, 32571507, MOVE TO CITY(37 10), BEGIN, 39:20
265, 4, 32768111, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
265, 4, 32768111, MOVE TO CITY(39 20), BEGIN, 37:10
265, 6, 36044881, MOVE TO CITY(37 10), BEGIN, 25:20
265, 6, 36241514, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
265, 6, 36307045, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
265, 6, 35979357, MOVE TO CITY(37 10), BEGIN, 25:20
266, 1, 27197538, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
266, 1, 27197538, GAIN SOURCES, BEGIN, 17:13
266, 4, 32899187, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
266, 4, 32899187, MOVE TO CITY(39 20), BEGIN, 37:10
266, 4, 32964719, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
266, 4, 32964719, MOVE TO CITY(39 20), BEGIN, 37:10
266, 4, 33030245, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
266, 4, 33030245, MOVE TO CITY(39 20), BEGIN, 37:10
266, 4, 33095736, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
266, 5, 42991735, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
266, 5, 42991735, GAIN SOURCES, BEGIN, 17:13
266, 5, 43057235, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
266, 5, 43057235, GAIN SOURCES, BEGIN, 17:13
266, 5, 43122768, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
266, 5, 43122768, GAIN SOURCES, BEGIN, 17:13
266, 5, 43188298, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
266, 5, 43188298, GAIN SOURCES, BEGIN, 17:13
266, 6, 36241514, MOVE TO CITY(37 10), BEGIN, 25:20
266, 6, 36307045, MOVE TO CITY(37 10), BEGIN, 25:20
266, 6, 36438109, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
266, 6, 36438109, MOVE TO CITY(25 20), BEGIN, 37:10
266, 7, 33488918, MOVE TO CITY(61 11), BEGIN, 17:13
266, 7, 33554440, MOVE TO CITY(61 11), BEGIN, 17:13
266, 7, 33620034, MOVE TO CITY(61 11), BEGIN, 17:13
266, 7, 33685560, MOVE TO CITY(61 11), BEGIN, 17:13
266, 7, 33751080, MOVE TO CITY(61 11), BEGIN, 17:13
267, 4, 33292399, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
267, 4, 33357925, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
267, 4, 33423457, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
267, 4, 33226867, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
267, 4, 33226867, MOVE TO CITY(39 20), BEGIN, 37:10
267, 4, 33095736, MOVE TO CITY(37 10), BEGIN, 39:20
267, 6, 36569194, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
267, 6, 36569194, MOVE TO CITY(25 20), BEGIN, 37:10
267, 6, 36634725, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
267, 6, 36634725, MOVE TO CITY(25 20), BEGIN, 37:10
267, 6, 36700253, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
267, 7, 34668662, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
267, 7, 34734147, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
267, 7, 34799682, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
267, 7, 34865208, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
267, 7, 34930728, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
268, 4, 33423457, MOVE TO CITY(37 10), BEGIN, 39:20
268, 4, 33292399, MOVE TO CITY(37 10), BEGIN, 39:20
268, 4, 33554547, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
268, 4, 33357925, MOVE TO CITY(37 10), BEGIN, 39:20
268, 6, 36962389, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
268, 6, 36700253, MOVE TO CITY(37 10), BEGIN, 25:20
268, 6, 37027910, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
268, 6, 36831338, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
268, 6, 36831338, MOVE TO CITY(25 20), BEGIN, 37:10
268, 6, 36896869, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
268, 6, 36896869, MOVE TO CITY(25 20), BEGIN, 37:10
268, 7, 34668662, MOVE TO CITY(17 13), BEGIN, 61:11
268, 7, 34734147, MOVE TO CITY(17 13), BEGIN, 61:11
268, 7, 34799682, MOVE TO CITY(17 13), BEGIN, 61:11
268, 7, 34865208, MOVE TO CITY(17 13), BEGIN, 61:11
268, 7, 34930728, MOVE TO CITY(17 13), BEGIN, 61:11
269, 1, 26804324, MOVE TO CITY(37 10), BEGIN, 17:13
269, 1, 26869848, MOVE TO CITY(37 10), BEGIN, 17:13
269, 4, 33554547, MOVE TO CITY(37 10), BEGIN, 39:20
269, 4, 33620079, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
269, 4, 33620079, MOVE TO CITY(39 20), BEGIN, 37:10
269, 5, 42729588, MOVE TO CITY(53 27), BEGIN, 17:13
269, 6, 36962389, MOVE TO CITY(37 10), BEGIN, 25:20
269, 6, 37224554, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
269, 6, 37290085, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
269, 6, 37027910, MOVE TO CITY(37 10), BEGIN, 25:20
270, 1, 27852900, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
270, 1, 27918424, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
270, 1, 27000928, MOVE TO CITY(37 10), BEGIN, 17:13
270, 4, 33751155, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
270, 4, 33751155, MOVE TO CITY(39 20), BEGIN, 37:10
270, 4, 33816687, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
270, 4, 33816687, MOVE TO CITY(39 20), BEGIN, 37:10
270, 4, 33947660, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
270, 4, 33882128, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
270, 4, 33882128, MOVE TO CITY(39 20), BEGIN, 37:10
270, 5, 43450484, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
270, 6, 37224554, MOVE TO CITY(37 10), BEGIN, 25:20
270, 6, 37421165, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
270, 6, 37421165, MOVE TO CITY(25 20), BEGIN, 37:10
270, 6, 37290085, MOVE TO CITY(37 10), BEGIN, 25:20
270, 7, 35455045, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
270, 7, 35455045, MOVE TO CITY(61 11), BEGIN, 17:13
270, 7, 35520563, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
270, 7, 35520563, MOVE TO CITY(61 11), BEGIN, 17:13
270, 7, 35586104, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
270, 7, 35586104, MOVE TO CITY(61 11), BEGIN, 17:13
270, 7, 35651624, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
270, 7, 35651624, MOVE TO CITY(61 11), BEGIN, 17:13
270, 7, 35717136, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
270, 7, 35717136, MOVE TO CITY(61 11), BEGIN, 17:13
