Game Turn, Initiator, Recipient, Action, Details, Mayhem, Visibility
223, 5, 1, Deal Rejected, 0 GreatWork for 0 turns from 1 to 5; 0 GreatWork for 0 turns from 1 to 5; 0 GreatWork for 0 turns from 5 to 1; 0 Joint War for 30 turns from 5 to 1; 0 Defensive Pact for 30 turns from 5 to 1; 0 Joint War for 30 turns from 1 to 5; 0 Defensive Pact for 30 turns from 1 to 5; 0 GreatWork for 0 turns from 5 to 1; 0 GreatWork for 0 turns from 5 to 1; 0 GreatWork for 0 turns from 1 to 5; 16 Gold for 0 turns from 5 to 1; 3 Gold for 30 turns from 5 to 1; , 2536.0, 4
223, 1, 5, Deal Rejected, 0 GreatWork for 0 turns from 1 to 5; 0 GreatWork for 0 turns from 1 to 5; 0 GreatWork for 0 turns from 5 to 1; 0 Joint War for 30 turns from 5 to 1; 0 Defensive Pact for 30 turns from 5 to 1; 0 Joint War for 30 turns from 1 to 5; 0 Defensive Pact for 30 turns from 1 to 5; 0 GreatWork for 0 turns from 5 to 1; 0 GreatWork for 0 turns from 5 to 1; 0 GreatWork for 0 turns from 1 to 5; 16 Gold for 0 turns from 5 to 1; 3 Gold for 30 turns from 5 to 1; , 2536.0, 3
223, 5, 6, Deal Proposed, 1 RESOURCE_IVORY for 30 turns from 6 to 5; 0 GreatWork for 0 turns from 6 to 5; 0 GreatWork for 0 turns from 5 to 6; 19 Gold for 0 turns from 5 to 6; 3 Gold for 30 turns from 5 to 6; , 2536.0, 2
223, 5, 6, Deal Closed, 1 RESOURCE_IVORY for 30 turns from 6 to 5; 0 GreatWork for 0 turns from 6 to 5; 0 GreatWork for 0 turns from 5 to 6; 19 Gold for 0 turns from 5 to 6; 3 Gold for 30 turns from 5 to 6; , 2536.0, 2
223, 6, 5, Deal Rejected, 1 RESOURCE_IVORY for 30 turns from 6 to 5; 0 GreatWork for 0 turns from 6 to 5; 0 GreatWork for 0 turns from 5 to 6; 19 Gold for 0 turns from 5 to 6; 3 Gold for 30 turns from 5 to 6; , 2536.0, 1
223, 6, 1, Deal Proposed, 1 RESOURCE_URANIUM for 30 turns from 1 to 6; 1 RESOURCE_IVORY for 30 turns from 6 to 1; 4 Gold for 0 turns from 6 to 1; , 2537.0, 1
223, 6, 1, Deal Closed, 1 RESOURCE_URANIUM for 30 turns from 1 to 6; 1 RESOURCE_IVORY for 30 turns from 6 to 1; 4 Gold for 0 turns from 6 to 1; , 2537.0, 1
223, 1, 6, Deal Rejected, 1 RESOURCE_URANIUM for 30 turns from 1 to 6; 1 RESOURCE_IVORY for 30 turns from 6 to 1; 4 Gold for 0 turns from 6 to 1; , 2537.0, 1
223, 7, 1, Deal Proposed, 0 GreatWork for 0 turns from 1 to 7; 0 Joint War for 30 turns from 7 to 1; 0 Defensive Pact for 30 turns from 7 to 1; 7 Gold for 0 turns from 7 to 1; 15 Gold for 30 turns from 7 to 1; 0 Joint War for 30 turns from 1 to 7; 0 Defensive Pact for 30 turns from 1 to 7; , 2540.0, 3
223, 7, 1, Deal Closed, 0 GreatWork for 0 turns from 1 to 7; 0 Joint War for 30 turns from 7 to 1; 0 Defensive Pact for 30 turns from 7 to 1; 7 Gold for 0 turns from 7 to 1; 15 Gold for 30 turns from 7 to 1; 0 Joint War for 30 turns from 1 to 7; 0 Defensive Pact for 30 turns from 1 to 7; , 2540.0, 3
223, 1, 7, Deal Rejected, 0 GreatWork for 0 turns from 1 to 7; 0 Joint War for 30 turns from 7 to 1; 0 Defensive Pact for 30 turns from 7 to 1; 7 Gold for 0 turns from 7 to 1; 15 Gold for 30 turns from 7 to 1; 0 Joint War for 30 turns from 1 to 7; 0 Defensive Pact for 30 turns from 1 to 7; , 2540.0, 3
223, 7, 10, Gave Influence, , 2540.0, 0
224, 4, 6, Deal Proposed, 1 RESOURCE_TRUFFLES for 30 turns from 6 to 4; 1 RESOURCE_COCOA for 30 turns from 4 to 6; 4 Gold for 0 turns from 4 to 6; , 2548.0, 2
224, 4, 6, Deal Closed, 1 RESOURCE_TRUFFLES for 30 turns from 6 to 4; 1 RESOURCE_COCOA for 30 turns from 4 to 6; 4 Gold for 0 turns from 4 to 6; , 2548.0, 2
224, 6, 4, Deal Rejected, 1 RESOURCE_TRUFFLES for 30 turns from 6 to 4; 1 RESOURCE_COCOA for 30 turns from 4 to 6; 4 Gold for 0 turns from 4 to 6; , 2548.0, 1
224, 7, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 7; 0 GreatWork for 0 turns from 0 to 7; 0 GreatWork for 0 turns from 0 to 7; 1 RESOURCE_IRON for 30 turns from 7 to 0; 1 RESOURCE_HORSES for 30 turns from 7 to 0; 1 RESOURCE_GYPSUM for 30 turns from 7 to 0; 0 Defensive Pact for 30 turns from 7 to 0; 12 Gold for 0 turns from 7 to 0; 3 Gold for 30 turns from 7 to 0; 0 Defensive Pact for 30 turns from 0 to 7; , 2552.5, 3
224, 7, 10, Gave Influence, , 2552.5, 0
225, 1, 6, Deal Proposed, 1 RESOURCE_TRUFFLES for 30 turns from 6 to 1; 1 RESOURCE_PEARLS for 30 turns from 6 to 1; 1 RESOURCE_IVORY for 30 turns from 6 to 1; 0 GreatWork for 0 turns from 1 to 6; 5 Gold for 0 turns from 1 to 6; 2 Gold for 30 turns from 1 to 6; , 2553.5, 1
225, 6, 1, Deal Accepted, 1 RESOURCE_TRUFFLES for 30 turns from 6 to 1; 1 RESOURCE_PEARLS for 30 turns from 6 to 1; 1 RESOURCE_IVORY for 30 turns from 6 to 1; 0 GreatWork for 0 turns from 1 to 6; 5 Gold for 0 turns from 1 to 6; 2 Gold for 30 turns from 1 to 6; , 2553.5, 1
225, 7, 5, Promise Refused, Spy, 2557.5, 1
225, 6, 7, Declared Friends, , 2559.5, 1
225, 7, 6, Declared Friends, , 2559.5, 2
225, 7, 10, Gave Influence, , 2560.5, 0
225, 7, 10, Gave Influence, , 2560.5, 0
226, 1, 7, Deal Proposed, 0 GreatWork for 0 turns from 7 to 1; 1 RESOURCE_COAL for 30 turns from 1 to 7; 0 GreatWork for 0 turns from 1 to 7; 0 Defensive Pact for 30 turns from 1 to 7; 1 Gold for 0 turns from 1 to 7; 0 Defensive Pact for 30 turns from 7 to 1; , 2562.5, 3
226, 7, 1, Deal Accepted, 0 GreatWork for 0 turns from 7 to 1; 1 RESOURCE_COAL for 30 turns from 1 to 7; 0 GreatWork for 0 turns from 1 to 7; 0 Defensive Pact for 30 turns from 1 to 7; 1 Gold for 0 turns from 1 to 7; 0 Defensive Pact for 30 turns from 7 to 1; , 2562.5, 3
226, 7, 1, Defensive Pact, , 2562.5, 3
226, 1, 7, Defensive Pact, , 2562.5, 3
226, 2, 6, Deal Proposed, 0 Peace for 20 turns from 2 to 6; 0 Peace for 20 turns from 6 to 2; 1 RESOURCE_IRON for 30 turns from 2 to 6; 1 RESOURCE_CITRUS for 30 turns from 2 to 6; 1 Gold for 0 turns from 2 to 6; 27 Gold for 30 turns from 2 to 6; , 2562.5, 1
226, 2, 6, Deal Closed, 0 Peace for 20 turns from 2 to 6; 0 Peace for 20 turns from 6 to 2; 1 RESOURCE_IRON for 30 turns from 2 to 6; 1 RESOURCE_CITRUS for 30 turns from 2 to 6; 1 Gold for 0 turns from 2 to 6; 27 Gold for 30 turns from 2 to 6; , 2562.5, 1
226, 6, 2, Deal Rejected, 0 Peace for 20 turns from 2 to 6; 0 Peace for 20 turns from 6 to 2; 1 RESOURCE_IRON for 30 turns from 2 to 6; 1 RESOURCE_CITRUS for 30 turns from 2 to 6; 1 Gold for 0 turns from 2 to 6; 27 Gold for 30 turns from 2 to 6; , 2562.5, 1
226, 7, 5, Promise Broken, Convert Cities, 2569.5, 1
226, 7, 5, Denounced, , 2569.5, 1
227, 2, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 2; 0 GreatWork for 0 turns from 0 to 2; 1 RESOURCE_HORSES for 30 turns from 2 to 0; 1 RESOURCE_WHALES for 30 turns from 2 to 0; 1 Gold for 30 turns from 2 to 0; , 2573.5, 1
227, 4, 7, Deal Proposed, 1 RESOURCE_COTTON for 30 turns from 7 to 4; 0 Unknown agreement for 30 turns from 7 to 4; 1 RESOURCE_COCOA for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 4 to 7; 0 Open Borders for 30 turns from 4 to 7; 15 Gold for 0 turns from 4 to 7; 1 Gold for 30 turns from 4 to 7; 0 Unknown agreement for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 7 to 4; , 2573.5, 2
227, 7, 4, Deal Accepted, 1 RESOURCE_COTTON for 30 turns from 7 to 4; 0 Unknown agreement for 30 turns from 7 to 4; 1 RESOURCE_COCOA for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 4 to 7; 0 Open Borders for 30 turns from 4 to 7; 15 Gold for 0 turns from 4 to 7; 1 Gold for 30 turns from 4 to 7; 0 Unknown agreement for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 7 to 4; , 2573.5, 2
227, 4, 7, Allied, , 2573.5, 2
227, 4, 7, Research Agreement, , 2573.5, 3
227, 7, 4, Allied, , 2573.5, 2
227, 7, 4, Research Agreement, , 2573.5, 3
227, 7, 4, Research Agreement Ends, , 2573.5, 3
227, 4, 7, Research Agreement Ends, , 2573.5, 3
227, 5, 20, Gave Influence, , 2573.5, 0
227, 5, 20, Gave Influence, , 2573.5, 0
227, 7, 6, Deal Proposed, 0 GreatWork for 0 turns from 6 to 7; 0 GreatWork for 0 turns from 6 to 7; 0 GreatWork for 0 turns from 6 to 7; 0 Unknown agreement for 30 turns from 6 to 7; 1 RESOURCE_IRON for 30 turns from 7 to 6; 1 RESOURCE_GYPSUM for 30 turns from 7 to 6; 1 RESOURCE_COTTON for 30 turns from 7 to 6; 0 Open Borders for 30 turns from 7 to 6; 1 Gold for 30 turns from 7 to 6; 0 Unknown agreement for 30 turns from 7 to 6; , 2574.5, 2
228, 7, 2, Promise Made, Spy, 2576.5, 1
228, 5, 2, Denounced, , 2576.5, 2
229, 0, 22, Gave Influence, , 2580.5, 0
229, 0, 22, Gave Influence, , 2580.5, 0
229, 0, 22, Gave Influence, , 2580.5, 0
229, 2, 6, Deal Proposed, 0 Peace for 20 turns from 2 to 6; 0 Peace for 20 turns from 6 to 2; 1 RESOURCE_IRON for 30 turns from 2 to 6; 52 Gold for 30 turns from 2 to 6; , 2580.5, 1
229, 6, 2, Deal Accepted, 0 Peace for 20 turns from 2 to 6; 0 Peace for 20 turns from 6 to 2; 1 RESOURCE_IRON for 30 turns from 2 to 6; 52 Gold for 30 turns from 2 to 6; , 2580.5, 1
229, 2, 6, Peace, , 2580.5, 1
229, 14, 6, Peace, , 2580.5, 1
229, 20, 6, Peace, , 2580.5, 1
229, 21, 6, Peace, , 2580.5, 1
229, 7, 5, Promise Refused, , 2589.5, 1
229, 6, 2, Deal Proposed, 0 Captive for 0 turns from 2 to 6; 0 Open Borders for 30 turns from 2 to 6; 1 RESOURCE_MERCURY for 30 turns from 6 to 2; 0 Open Borders for 30 turns from 6 to 2; 5 Gold for 0 turns from 6 to 2; 4 Gold for 30 turns from 6 to 2; , 2589.5, 1
229, 2, 6, Deal Accepted, 0 Captive for 0 turns from 2 to 6; 0 Open Borders for 30 turns from 2 to 6; 1 RESOURCE_MERCURY for 30 turns from 6 to 2; 0 Open Borders for 30 turns from 6 to 2; 5 Gold for 0 turns from 6 to 2; 4 Gold for 30 turns from 6 to 2; , 2589.5, 1
229, 6, 7, Embassy, , 2589.5, 1
230, 1, 4, Deal Proposed, 0 Captive for 0 turns from 4 to 1; 1 RESOURCE_IRON for 30 turns from 1 to 4; 1 RESOURCE_COAL for 30 turns from 1 to 4; , 2589.5, 1
230, 1, 4, Deal Closed, 0 Captive for 0 turns from 4 to 1; 1 RESOURCE_IRON for 30 turns from 1 to 4; 1 RESOURCE_COAL for 30 turns from 1 to 4; , 2589.5, 1
230, 4, 1, Deal Rejected, 0 Captive for 0 turns from 4 to 1; 1 RESOURCE_IRON for 30 turns from 1 to 4; 1 RESOURCE_COAL for 30 turns from 1 to 4; , 2589.5, 1
230, 4, 5, Promise Made, Artifacts, 2589.5, 1
230, 5, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 5; 0 GreatWork for 0 turns from 0 to 5; 1 RESOURCE_IRON for 30 turns from 5 to 0; 1 RESOURCE_WHALES for 30 turns from 5 to 0; 1 RESOURCE_GYPSUM for 30 turns from 5 to 0; 0 Defensive Pact for 30 turns from 5 to 0; 9 Gold for 0 turns from 5 to 0; 14 Gold for 30 turns from 5 to 0; 0 Defensive Pact for 30 turns from 0 to 5; , 2589.5, 4
230, 2, 15, Met, , 2589.5, 0
230, 15, 2, Met, , 2589.5, 1
231, 1, 6, Denounced, , 2589.5, 1
231, 1, 2, Deal Proposed, 1 RESOURCE_COFFEE for 30 turns from 2 to 1; 11 Gold for 0 turns from 1 to 2; , 2590.5, 1
231, 1, 2, Deal Closed, 1 RESOURCE_COFFEE for 30 turns from 2 to 1; 11 Gold for 0 turns from 1 to 2; , 2590.5, 1
231, 2, 1, Deal Rejected, 1 RESOURCE_COFFEE for 30 turns from 2 to 1; 11 Gold for 0 turns from 1 to 2; , 2590.5, 1
231, 2, 15, Gave Influence, , 2590.5, 0
231, 2, 15, Gave Influence, , 2590.5, 0
231, 2, 15, Gave Influence, , 2590.5, 0
231, 2, 15, Gave Influence, , 2590.5, 0
231, 2, 15, Gave Influence, , 2590.5, 0
231, 2, 15, Gave Influence, , 2590.5, 0
231, 2, 5, Deal Proposed, 1 RESOURCE_URANIUM for 30 turns from 5 to 2; 1 RESOURCE_DIAMONDS for 30 turns from 5 to 2; 1 RESOURCE_COCOA for 30 turns from 5 to 2; 1 RESOURCE_COFFEE for 30 turns from 2 to 5; 1 RESOURCE_CITRUS for 30 turns from 2 to 5; 6 Gold for 30 turns from 2 to 5; , 2590.5, 1
231, 2, 5, Deal Closed, 1 RESOURCE_URANIUM for 30 turns from 5 to 2; 1 RESOURCE_DIAMONDS for 30 turns from 5 to 2; 1 RESOURCE_COCOA for 30 turns from 5 to 2; 1 RESOURCE_COFFEE for 30 turns from 2 to 5; 1 RESOURCE_CITRUS for 30 turns from 2 to 5; 6 Gold for 30 turns from 2 to 5; , 2590.5, 1
231, 5, 2, Deal Rejected, 1 RESOURCE_URANIUM for 30 turns from 5 to 2; 1 RESOURCE_DIAMONDS for 30 turns from 5 to 2; 1 RESOURCE_COCOA for 30 turns from 5 to 2; 1 RESOURCE_COFFEE for 30 turns from 2 to 5; 1 RESOURCE_CITRUS for 30 turns from 2 to 5; 6 Gold for 30 turns from 2 to 5; , 2590.5, 2
231, 2, 7, Deal Proposed, 1 RESOURCE_GYPSUM for 30 turns from 7 to 2; 0 Captive for 0 turns from 7 to 2; 1 RESOURCE_COFFEE for 30 turns from 2 to 7; 1 RESOURCE_CITRUS for 30 turns from 2 to 7; 3 Gold for 0 turns from 2 to 7; 2 Gold for 30 turns from 2 to 7; , 2590.5, 1
231, 2, 7, Deal Closed, 1 RESOURCE_GYPSUM for 30 turns from 7 to 2; 0 Captive for 0 turns from 7 to 2; 1 RESOURCE_COFFEE for 30 turns from 2 to 7; 1 RESOURCE_CITRUS for 30 turns from 2 to 7; 3 Gold for 0 turns from 2 to 7; 2 Gold for 30 turns from 2 to 7; , 2590.5, 1
231, 7, 2, Deal Rejected, 1 RESOURCE_GYPSUM for 30 turns from 7 to 2; 0 Captive for 0 turns from 7 to 2; 1 RESOURCE_COFFEE for 30 turns from 2 to 7; 1 RESOURCE_CITRUS for 30 turns from 2 to 7; 3 Gold for 0 turns from 2 to 7; 2 Gold for 30 turns from 2 to 7; , 2590.5, 1
231, 4, 1, Deal Proposed, 0 GreatWork for 0 turns from 1 to 4; 0 Captive for 0 turns from 4 to 1; 10 Gold for 0 turns from 4 to 1; 2 Gold for 30 turns from 4 to 1; , 2592.5, 1
231, 4, 1, Deal Closed, 0 GreatWork for 0 turns from 1 to 4; 0 Captive for 0 turns from 4 to 1; 10 Gold for 0 turns from 4 to 1; 2 Gold for 30 turns from 4 to 1; , 2592.5, 1
231, 1, 4, Deal Rejected, 0 GreatWork for 0 turns from 1 to 4; 0 Captive for 0 turns from 4 to 1; 10 Gold for 0 turns from 4 to 1; 2 Gold for 30 turns from 4 to 1; , 2592.5, 1
231, 5, 7, Deal Proposed, 0 GreatWork for 0 turns from 7 to 5; 0 Captive for 0 turns from 7 to 5; 0 GreatWork for 0 turns from 5 to 7; 9 Gold for 0 turns from 5 to 7; 1 Gold for 30 turns from 5 to 7; , 2592.5, 3
231, 5, 7, Deal Closed, 0 GreatWork for 0 turns from 7 to 5; 0 Captive for 0 turns from 7 to 5; 0 GreatWork for 0 turns from 5 to 7; 9 Gold for 0 turns from 5 to 7; 1 Gold for 30 turns from 5 to 7; , 2592.5, 3
231, 7, 5, Deal Rejected, 0 GreatWork for 0 turns from 7 to 5; 0 Captive for 0 turns from 7 to 5; 0 GreatWork for 0 turns from 5 to 7; 9 Gold for 0 turns from 5 to 7; 1 Gold for 30 turns from 5 to 7; , 2592.5, 1
231, 5, 2, Deal Proposed, 1 RESOURCE_COFFEE for 30 turns from 2 to 5; 1 RESOURCE_IRON for 30 turns from 5 to 2; 10 Gold for 0 turns from 5 to 2; 1 Gold for 30 turns from 5 to 2; , 2592.5, 2
231, 5, 2, Deal Closed, 1 RESOURCE_COFFEE for 30 turns from 2 to 5; 1 RESOURCE_IRON for 30 turns from 5 to 2; 10 Gold for 0 turns from 5 to 2; 1 Gold for 30 turns from 5 to 2; , 2592.5, 2
231, 2, 5, Deal Rejected, 1 RESOURCE_COFFEE for 30 turns from 2 to 5; 1 RESOURCE_IRON for 30 turns from 5 to 2; 10 Gold for 0 turns from 5 to 2; 1 Gold for 30 turns from 5 to 2; , 2592.5, 1
231, 6, 2, Promise Made, Settle, 2593.5, 1
231, 7, 6, Promise Made, Spy, 2593.5, 2
231, 7, 2, Deal Proposed, 1 RESOURCE_COFFEE for 30 turns from 2 to 7; 1 RESOURCE_COTTON for 30 turns from 7 to 2; 4 Gold for 0 turns from 7 to 2; , 2593.5, 1
231, 2, 7, Deal Closed, 1 RESOURCE_COFFEE for 30 turns from 2 to 7; 1 RESOURCE_COTTON for 30 turns from 7 to 2; 2 Gold for 30 turns from 7 to 2; , 2593.5, 1
231, 7, 2, Deal Rejected, 1 RESOURCE_COFFEE for 30 turns from 2 to 7; 1 RESOURCE_COTTON for 30 turns from 7 to 2; 2 Gold for 30 turns from 7 to 2; , 2593.5, 1
231, 2, 7, Deal Rejected, 1 RESOURCE_COFFEE for 30 turns from 2 to 7; 1 RESOURCE_COTTON for 30 turns from 7 to 2; 2 Gold for 30 turns from 7 to 2; , 2593.5, 1
232, 2, 1, Deal Proposed, 1 RESOURCE_COAL for 30 turns from 1 to 2; 0 GreatWork for 0 turns from 1 to 2; 0 Captive for 0 turns from 1 to 2; 1 RESOURCE_WHALES for 30 turns from 2 to 1; 1 RESOURCE_COFFEE for 30 turns from 2 to 1; 22 Gold for 30 turns from 2 to 1; , 2593.5, 2
232, 2, 1, Deal Closed, 1 RESOURCE_COAL for 30 turns from 1 to 2; 0 GreatWork for 0 turns from 1 to 2; 0 Captive for 0 turns from 1 to 2; 1 RESOURCE_WHALES for 30 turns from 2 to 1; 1 RESOURCE_COFFEE for 30 turns from 2 to 1; 22 Gold for 30 turns from 2 to 1; , 2593.5, 2
232, 1, 2, Deal Rejected, 1 RESOURCE_COAL for 30 turns from 1 to 2; 0 GreatWork for 0 turns from 1 to 2; 0 Captive for 0 turns from 1 to 2; 1 RESOURCE_WHALES for 30 turns from 2 to 1; 1 RESOURCE_COFFEE for 30 turns from 2 to 1; 22 Gold for 30 turns from 2 to 1; , 2593.5, 1
232, 6, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 6; 1 RESOURCE_HORSES for 30 turns from 6 to 0; 11 Gold for 0 turns from 6 to 0; 13 Gold for 30 turns from 6 to 0; , 2593.5, 3
232, 7, 6, Promise Broken, Spy, 2593.5, 2
232, 7, 4, Deal Proposed, 1 RESOURCE_SILK for 30 turns from 4 to 7; 1 RESOURCE_IRON for 30 turns from 7 to 4; 0 Research Agreement for -1 turns from 7 to 4; 1 Gold for 30 turns from 7 to 4; 0 Research Agreement for -1 turns from 4 to 7; , 2593.5, 3
233, 7, 4, Defensive Pact Ends, , 2593.5, 3
233, 4, 7, Defensive Pact Ends, , 2593.5, 3
233, 1, 5, Deal Proposed, 1 RESOURCE_COCOA for 30 turns from 5 to 1; 0 Joint War for 30 turns from 1 to 5; 0 Defensive Pact for 30 turns from 1 to 5; 2 Gold for 0 turns from 1 to 5; 3 Gold for 30 turns from 1 to 5; 0 Joint War for 30 turns from 5 to 1; 0 Defensive Pact for 30 turns from 5 to 1; , 2593.5, 3
233, 1, 5, Deal Closed, 1 RESOURCE_COCOA for 30 turns from 5 to 1; 0 Joint War for 30 turns from 1 to 5; 0 Defensive Pact for 30 turns from 1 to 5; 2 Gold for 0 turns from 1 to 5; 3 Gold for 30 turns from 1 to 5; 0 Joint War for 30 turns from 5 to 1; 0 Defensive Pact for 30 turns from 5 to 1; , 2593.5, 3
233, 5, 1, Deal Rejected, 1 RESOURCE_COCOA for 30 turns from 5 to 1; 0 Joint War for 30 turns from 1 to 5; 0 Defensive Pact for 30 turns from 1 to 5; 2 Gold for 0 turns from 1 to 5; 3 Gold for 30 turns from 1 to 5; 0 Joint War for 30 turns from 5 to 1; 0 Defensive Pact for 30 turns from 5 to 1; , 2593.5, 4
233, 2, 4, Deal Proposed, 1 RESOURCE_SILK for 30 turns from 4 to 2; 1 RESOURCE_DIAMONDS for 30 turns from 4 to 2; 0 Open Borders for 30 turns from 4 to 2; 1 RESOURCE_COFFEE for 30 turns from 2 to 4; 1 RESOURCE_CITRUS for 30 turns from 2 to 4; 14 Gold for 0 turns from 2 to 4; 5 Gold for 30 turns from 2 to 4; , 2593.5, 2
233, 4, 2, Deal Accepted, 1 RESOURCE_SILK for 30 turns from 4 to 2; 1 RESOURCE_DIAMONDS for 30 turns from 4 to 2; 0 Open Borders for 30 turns from 4 to 2; 1 RESOURCE_COFFEE for 30 turns from 2 to 4; 1 RESOURCE_CITRUS for 30 turns from 2 to 4; 14 Gold for 0 turns from 2 to 4; 5 Gold for 30 turns from 2 to 4; , 2593.5, 3
233, 4, 5, Promise Broken, Artifacts, 2593.5, 1
233, 4, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 4; 0 GreatWork for 0 turns from 0 to 4; 1 RESOURCE_NITER for 30 turns from 4 to 0; 1 RESOURCE_HORSES for 30 turns from 4 to 0; 1 RESOURCE_SILK for 30 turns from 4 to 0; 0 Defensive Pact for 30 turns from 4 to 0; 10 Gold for 0 turns from 4 to 0; 4 Gold for 30 turns from 4 to 0; 0 Defensive Pact for 30 turns from 0 to 4; , 2593.5, 3
233, 5, 6, Denounced, , 2593.5, 2
233, 7, 5, Deal Proposed, 1 RESOURCE_COCOA for 30 turns from 5 to 7; 0 GreatWork for 0 turns from 5 to 7; 0 GreatWork for 0 turns from 5 to 7; 0 GreatWork for 0 turns from 5 to 7; 0 GreatWork for 0 turns from 7 to 5; 0 Captive for 0 turns from 7 to 5; 7 Gold for 0 turns from 7 to 5; 1 Gold for 30 turns from 7 to 5; , 2595.5, 1
233, 7, 5, Deal Closed, 1 RESOURCE_COCOA for 30 turns from 5 to 7; 0 GreatWork for 0 turns from 5 to 7; 0 GreatWork for 0 turns from 5 to 7; 0 GreatWork for 0 turns from 5 to 7; 0 GreatWork for 0 turns from 7 to 5; 0 Captive for 0 turns from 7 to 5; 7 Gold for 0 turns from 7 to 5; 1 Gold for 30 turns from 7 to 5; , 2595.5, 1
233, 5, 7, Deal Rejected, 1 RESOURCE_COCOA for 30 turns from 5 to 7; 0 GreatWork for 0 turns from 5 to 7; 0 GreatWork for 0 turns from 5 to 7; 0 GreatWork for 0 turns from 5 to 7; 0 GreatWork for 0 turns from 7 to 5; 0 Captive for 0 turns from 7 to 5; 7 Gold for 0 turns from 7 to 5; 1 Gold for 30 turns from 7 to 5; , 2595.5, 3
234, 5, 6, Deal Proposed, 0 GreatWork for 0 turns from 6 to 5; 1 RESOURCE_DIAMONDS for 30 turns from 5 to 6; 1 RESOURCE_COCOA for 30 turns from 5 to 6; 23 Gold for 0 turns from 5 to 6; 3 Gold for 30 turns from 5 to 6; , 2595.5, 2
234, 6, 5, Deal Accepted, 0 GreatWork for 0 turns from 6 to 5; 1 RESOURCE_DIAMONDS for 30 turns from 5 to 6; 1 RESOURCE_COCOA for 30 turns from 5 to 6; 23 Gold for 0 turns from 5 to 6; 3 Gold for 30 turns from 5 to 6; , 2595.5, 1
234, 6, 12, Gave Influence, , 2595.5, 0
234, 6, 12, Gave Influence, , 2595.5, 0
234, 7, 1, Deal Proposed, 0 GreatWork for 0 turns from 1 to 7; 0 GreatWork for 0 turns from 7 to 1; 7 Gold for 0 turns from 7 to 1; 7 Gold for 30 turns from 7 to 1; , 2595.5, 3
234, 7, 1, Deal Closed, 0 GreatWork for 0 turns from 1 to 7; 0 GreatWork for 0 turns from 7 to 1; 7 Gold for 0 turns from 7 to 1; 7 Gold for 30 turns from 7 to 1; , 2595.5, 3
234, 1, 7, Deal Rejected, 0 GreatWork for 0 turns from 1 to 7; 0 GreatWork for 0 turns from 7 to 1; 7 Gold for 0 turns from 7 to 1; 7 Gold for 30 turns from 7 to 1; , 2595.5, 3
235, 4, 1, Promise Refused, , 2595.5, 1
235, 4, 5, Deal Proposed, 0 GreatWork for 0 turns from 5 to 4; 1 RESOURCE_NITER for 30 turns from 4 to 5; 8 Gold for 30 turns from 4 to 5; , 2595.5, 1
235, 4, 5, Deal Closed, 0 GreatWork for 0 turns from 5 to 4; 1 RESOURCE_NITER for 30 turns from 4 to 5; 8 Gold for 30 turns from 4 to 5; , 2595.5, 1
235, 5, 4, Deal Rejected, 0 GreatWork for 0 turns from 5 to 4; 1 RESOURCE_NITER for 30 turns from 4 to 5; 8 Gold for 30 turns from 4 to 5; , 2595.5, 3
235, 5, 14, Gave Influence, , 2595.5, 0
235, 6, 5, Deal Proposed, 0 GreatWork for 0 turns from 5 to 6; 1 RESOURCE_TRUFFLES for 30 turns from 6 to 5; 16 Gold for 0 turns from 6 to 5; 9 Gold for 30 turns from 6 to 5; , 2595.5, 1
235, 5, 6, Deal Accepted, 0 GreatWork for 0 turns from 5 to 6; 1 RESOURCE_TRUFFLES for 30 turns from 6 to 5; 16 Gold for 0 turns from 6 to 5; 9 Gold for 30 turns from 6 to 5; , 2595.5, 2
235, 7, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 7; 0 GreatWork for 0 turns from 0 to 7; 0 GreatWork for 0 turns from 0 to 7; 0 GreatWork for 0 turns from 0 to 7; 1 RESOURCE_IRON for 30 turns from 7 to 0; 1 RESOURCE_HORSES for 30 turns from 7 to 0; 1 RESOURCE_GYPSUM for 30 turns from 7 to 0; 0 GreatWork for 0 turns from 7 to 0; 0 Defensive Pact for 30 turns from 7 to 0; 11 Gold for 0 turns from 7 to 0; 16 Gold for 30 turns from 7 to 0; 0 Defensive Pact for 30 turns from 0 to 7; , 2595.5, 3
236, 1, 22, Gave Influence, , 2596.5, 0
236, 1, 22, Gave Influence, , 2596.5, 0
236, 1, 22, Gave Influence, , 2596.5, 0
236, 4, 14, Gave Influence, , 2596.5, 0
236, 4, 14, Gave Influence, , 2596.5, 0
236, 4, 14, Gave Influence, , 2596.5, 0
236, 4, 6, Deal Proposed, 0 GreatWork for 0 turns from 6 to 4; 1 RESOURCE_SILK for 30 turns from 4 to 6; 1 RESOURCE_COCOA for 30 turns from 4 to 6; 11 Gold for 0 turns from 4 to 6; , 2596.5, 2
