Game Turn, Player, Opponent, Modifier, Change, Value, Max, Accum Amt, Accum Turns, Cooldown Turns, Reduction
242, 4, 7, 与一位朋友结盟, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
242, 4, 0, 已与一位敌人宣布友好, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
242, 4, 1, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
242, 4, 2, 已谴责一位朋友, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
242, 4, 0, 对他们有利的交易, Update,    0.0
242, 4, 1, 对他们有利的交易, Update,    9.0
242, 4, 2, 对他们有利的交易, Update,    5.0
242, 4, 5, 对他们有利的交易, Update,    7.0
242, 4, 6, 对他们有利的交易, Update,    7.0
242, 4, 7, 防御协定, Update,    8.0
242, 4, 7, 对他们有利的交易, Update,    8.0
242, 6, 1, 我们谴责了他们, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
242, 6,  4, 我们谴责了他们, Deactivate
242, 6, 5, 我们谴责了他们, Activate,   -9.0,   -9.0,    1.0, 0, 10,    1.0
242, 5, 7, 与一位敌人结盟, Activate,   -4.0,   -4.0,    0.0, 0, 0,    1.0
242, 5, 0, 与一位朋友结盟, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
242, 5, 1, 与一位朋友结盟, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
242, 5, 4, 与一位朋友结盟, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
242, 5, 7, 与一位朋友结盟, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
242, 5, 0, 已与一位敌人宣布友好, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
242, 5, 0, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
242, 5, 1, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
242, 5, 4, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
242, 5, 6, 已与一位朋友宣布友好, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
242, 5, 1, 已谴责一位敌人, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
242, 5, 4, 已谴责一位敌人, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
242, 5, 2, 已谴责一位朋友, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
242, 5, 2, 尊重有强大间谍网络的对手, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
242, 5, 7, 尊重有强大间谍网络的对手, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
242, 5, 0, 联盟, Update,   15.0
242, 5, 0, 宣布友好, Update,    6.0
242, 5, 0, 对他们有利的交易, Update,    9.0
242, 5, 4, 我们谴责了他们, Update,   -3.0
242, 5, 4, 对他们有利的交易, Update,    7.0
242, 5, 6, 对他们有利的交易, Update,    6.0
242, 2,  6, 我们的军队已到达他们边境, Deactivate
242, 6, 0, 与一位朋友结盟, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
242, 6, 1, 与一位朋友结盟, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
242, 6, 4, 与一位朋友结盟, Activate,    7.0,    7.0,    0.0, 0, 0,    1.0
242, 6, 7, 与一位朋友结盟, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
242, 6, 1, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
242, 6, 4, 已与一位朋友宣布友好, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
242, 6, 1, 已谴责一位敌人, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
242, 6, 2, 已谴责一位朋友, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
242, 6, 0, 对他们有利的交易, Update,    9.0
242, 6, 1, 对他们有利的交易, Update,    1.0
242, 7, 1, 与一位朋友结盟, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
242, 7, 4, 与一位朋友结盟, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
242, 7, 1, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
242, 7, 4, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
242, 7, 6, 已与一位朋友宣布友好, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
242, 7, 1, 已谴责一位敌人, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
242, 7, 2, 已谴责一位朋友, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
242, 7, 4, 已谴责一位朋友, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
242, 7, 5, 已谴责一位朋友, Activate,   -7.0,   -7.0,    0.0, 0, 0,    1.0
242, 7, 0, 对他们有利的交易, Update,    9.0
242, 7, 2, 监视他们, Update,   -9.0
242, 7, 4, 防御协定, Update,    8.0
243, 0, 4, 已谴责一位朋友, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
243, 0, 5, 已谴责一位朋友, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
243, 0, 1, 对他们有利的交易, Update,    9.0
243, 0, 4, 对他们有利的交易, Update,    0.0
243, 0, 5, 联盟, Update,   15.0
243, 0, 5, 宣布友好, Update,    6.0
243, 0, 5, 对他们有利的交易, Update,    9.0
243, 0, 6, 对他们有利的交易, Update,    9.0
243, 0, 7, 我们的军队已到达他们边境, Update,    0.0
243, 0, 7, 对他们有利的交易, Update,    9.0
243, 1, 0, 已与一位朋友宣布友好, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
243, 1, 7, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
243, 1, 4, 已谴责一位敌人, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
243, 1, 5, 已谴责一位敌人, Activate,    7.0,    7.0,    0.0, 0, 0,    1.0
243, 1, 4, 拒绝向他们做出外交承诺, Activate,   -3.0,   -3.0,    0.0, 0, 10,    1.0
243, 1,  4, 拒绝向他们做出外交承诺, Deactivate
243, 1, 4, 对他们有利的交易, Update,    4.0
243, 1, 6, 对他们有利的交易, Update,    1.0
243, 2, 7, 已与一位敌人宣布友好, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
243, 2, 4, 对他们有利的交易, Update,    5.0
243, 2, 6, 对他们有利的交易, Update,    3.0
243, 0,  2, 我们谴责了他们, Deactivate
243, 1,  4, 我们的军队已到达他们边境, Deactivate
243, 4, 0, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
243, 4, 7, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
243, 4, 5, 已谴责一位敌人, Activate,    4.0,    4.0,    0.0, 0, 0,    1.0
243, 4, 2, 已谴责一位朋友, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
243, 4, 7, 宣布友好, Update,    1.0
243, 5, 0, 他们讨厌不清理蛮族的文明, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
243, 5, 7, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
243, 5, 2, 已谴责一位朋友, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
243, 5, 4, 移动军队靠近他们的城市, Activate,   -3.0,   -3.0,    0.0, 0, 0,    1.0
243, 5, 2, 尊重有强大间谍网络的对手, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
243, 5, 7, 尊重有强大间谍网络的对手, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
243, 7, 5, 移动军队靠近他们的城市, Activate,   -4.0,   -4.0,    0.0, 0, 0,    1.0
243, 0, 6, 姆本巴很失望您的宗教没有出现在他的领地, Activate,   -7.0,   -7.0,    1.0, 0, 0,    1.0
243, 5, 0, 拒绝向他们做出外交承诺, Update,    0.0
243, 6, 0, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
243, 6, 7, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
243, 6, 5, 已谴责一位敌人, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
243, 6, 2, 已谴责一位朋友, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
243, 6, 0, 相同的政体, Activate,    3.0,    3.0,    1.0, 0, 0,    1.0
243, 6, 1, 相同的政体, Activate,    3.0,    3.0,    1.0, 0, 0,    1.0
243, 6, 5, 相同的政体, Activate,    3.0,    3.0,    1.0, 0, 0,    1.0
243, 0, 6, 相同的政体, Activate,    3.0,    3.0,    1.0, 0, 0,    1.0
243, 1, 6, 相同的政体, Activate,    3.0,    3.0,    1.0, 0, 0,    1.0
243, 5, 6, 相同的政体, Activate,    3.0,    3.0,    1.0, 0, 0,    1.0
243, 6, 4, 对他们有利的交易, Update,    6.0
243, 6, 5, 对他们有利的交易, Update,    6.0
243, 7, 6, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
243, 7,  6, 对他们有利的交易, Deactivate
243, 6, 7, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
243, 6,  7, 对他们有利的交易, Deactivate
243, 0, 6, 姆本巴很高兴您把宗教带给了他, Activate,   12.0,   12.0,    1.0, 0, 0,   -1.0
243, 6, 7, 联盟, Activate,   18.0,   18.0,    1.0, 0, 10,   -1.0
243, 7, 5, 已谴责一位敌人, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
243, 7, 2, 已谴责一位朋友, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
243, 7, 5, 已谴责一位朋友, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
243, 7, 0, 拒绝向他们做出外交承诺, Update,    0.0
243, 7, 1, 对他们有利的交易, Update,    1.0
243, 7, 4, 对他们有利的交易, Update,    7.0
243, 7, 5, 我们谴责了他们, Update,   -1.0
244, 0, 6, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
244, 0, 7, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
244, 0, 1, 我们谴责了他们, Update,   -3.0
244, 1, 7, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
244, 1, 0, 与一位朋友结盟, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
244, 1, 5, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
244, 1, 6, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
244, 1, 0, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
244, 1, 5, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
244, 1, 6, 已谴责一位敌人, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
244, 1, 7, 已谴责一位敌人, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
244, 1, 2, 已谴责一位朋友, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
244, 1, 0, 对他们有利的交易, Update,    8.0
244, 1, 4, 吉尔伽美什讨厌您谴责他的朋友, Update,   -6.0
244, 2, 5, 与一位敌人结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
244, 2, 5, 已与一位敌人宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
244, 4, 7, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
244, 4, 5, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
244, 4, 6, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
244, 4, 5, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
244, 4, 1, 拒绝向他们做出外交承诺, Update,   -5.0
244, 4, 1, 对他们有利的交易, Update,    8.0
244, 4, 2, 对他们有利的交易, Update,    4.0
244, 4, 5, 我们的军队已到达他们边境, Update,   -1.0
244, 4, 5, 对他们有利的交易, Update,    6.0
244, 4, 6, 对他们有利的交易, Update,    6.0
244, 4, 7, 对他们有利的交易, Update,    7.0
244, 5, 7, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
244, 5, 6, 已谴责一位敌人, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
244, 5, 7, 已谴责一位敌人, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
244, 5, 4, 已谴责一位朋友, Activate,   -5.0,   -5.0,    0.0, 0, 0,    1.0
244, 5, 2, 尊重有强大间谍网络的对手, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
244, 5, 6, 尊重有强大间谍网络的对手, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
244, 5, 7, 尊重有强大间谍网络的对手, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
244, 5, 0, 对他们有利的交易, Update,    8.0
244, 5, 4, 对他们有利的交易, Update,    6.0
244, 5, 6, 对他们有利的交易, Update,    5.0
244, 6, 5, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
244, 6, 5, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
244, 6, 7, 已谴责一位敌人, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
244, 7, 6, 联盟, Activate,   18.0,   18.0,    1.0, 0, 10,   -1.0
244, 6, 0, 对他们有利的交易, Update,    8.0
244, 6, 1, 对他们有利的交易, Update,    0.0
244, 7, 0, 与一位敌人结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
244, 7, 5, 与一位朋友结盟, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
244, 7, 0, 已与一位敌人宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
244, 7, 5, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
244, 7, 6, 已谴责一位敌人, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
244, 7, 0, 对他们有利的交易, Update,    8.0
244, 7, 6, 对他们有利的交易, Update,    9.0
245, 0, 1, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
245, 0, 5, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
245, 0, 6, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
245, 0, 7, 已与一位朋友宣布友好, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
245, 0, 7, 已谴责一位朋友, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
245, 0, 5, 移动军队靠近他们的城市, Activate,   -4.0,   -4.0,    0.0, 0, 0,    1.0
245, 0, 1, 对他们有利的交易, Update,    8.0
245, 0, 5, 对他们有利的交易, Update,    8.0
245, 0, 6, 对他们有利的交易, Update,    8.0
245, 0, 7, 对他们有利的交易, Update,    8.0
245, 1, 0, 与一位敌人结盟, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
245, 1, 7, 已与一位敌人宣布友好, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
245, 1, 6, 已与一位朋友宣布友好, Activate,    7.0,    7.0,    0.0, 0, 0,    1.0
245, 1, 4, 对他们有利的交易, Update,    3.0
245, 1, 6, 我们谴责了他们, Update,   -2.0
245, 1, 6, 对他们有利的交易, Update,    0.0
245, 2, 6, 与一位敌人结盟, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
245, 2, 4, 对他们有利的交易, Update,    4.0
245, 2, 6, 对他们有利的交易, Update,    2.0
245, 7, 2, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
245, 7,  2, 对他们有利的交易, Deactivate
245, 2, 7, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
245, 2,  7, 对他们有利的交易, Deactivate
245, 1, 4, 移动军队靠近他们的城市, Activate,   -4.0,   -4.0,    0.0, 0, 0,    1.0
245, 4, 6, 在他们附近定居, Activate,    0.0,    0.0,    0.0, 0, 10,   -1.0
245, 4, 5, 与一位敌人结盟, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
245, 4, 1, 与一位朋友结盟, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
245, 4, 7, 已与一位敌人宣布友好, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
245, 4, 6, 已与一位朋友宣布友好, Activate,    7.0,    7.0,    0.0, 0, 0,    1.0
245, 4, 6, 移动军队靠近他们的城市, Activate,   -1.0,   -1.0,    0.0, 0, 0,    1.0
245, 0, 5, 我们的军队已到达他们边境, Activate,   -2.0,   -2.0,    1.0, 0, 10,    1.0
245, 5, 1, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
245, 5, 4, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
245, 5, 6, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
245, 5, 7, 与一位朋友结盟, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
245, 5, 7, 已与一位敌人宣布友好, Activate,   -3.0,   -3.0,    0.0, 0, 0,    1.0
245, 5, 1, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
245, 5, 4, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
245, 5, 6, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
245, 5, 7, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
245, 5, 2, 已谴责一位朋友, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
245, 5, 4, 移动军队靠近他们的城市, Activate,   -1.0,   -1.0,    0.0, 0, 0,    1.0
245, 6, 1, 与一位朋友结盟, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
245, 6, 4, 对他们有利的交易, Update,    5.0
245, 6, 5, 对他们有利的交易, Update,    5.0
245, 6, 7, 对他们有利的交易, Update,    9.0
245, 7, 1, 与一位敌人结盟, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
245, 7, 5, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
245, 7, 6, 与一位朋友结盟, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
245, 7, 1, 对他们有利的交易, Update,    0.0
245, 7, 4, 对他们有利的交易, Update,    6.0
245, 2,  7, 我们谴责了他们, Deactivate
245, 7, 1, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
245, 7,  1, 对他们有利的交易, Deactivate
245, 1, 7, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
245, 1,  7, 对他们有利的交易, Deactivate
245, 7, 2, 开放边境, Activate,    3.0,    3.0,    1.0, 0, 0,   -1.0
245, 5, 0, 宣布友好, Activate,    9.0,    9.0,    1.0, 0, 10,   -1.0
245, 0, 5, 宣布友好, Activate,    9.0,    9.0,    1.0, 0, 10,   -1.0
246, 0, 1, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 0, 4, 与一位朋友结盟, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
246, 0, 4, 已与一位朋友宣布友好, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
246, 0, 7, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 0, 1, 已谴责一位朋友, Activate,   -3.0,   -3.0,    0.0, 0, 0,    1.0
246, 0, 7, 已谴责一位朋友, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
246, 0, 5, 我们谴责了他们, Update,   -2.0
246, 4, 0, 监视他们, Activate,  -14.0,  -14.0,    0.0, 0, 15,    1.0
246, 4,  0, 监视他们, Deactivate
246, 5, 0, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
246, 5,  0, 对他们有利的交易, Deactivate
246, 0, 5, 对他们有利的交易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
246, 0,  5, 对他们有利的交易, Deactivate
246, 1, 0, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
246, 1, 4, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 1, 5, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
246, 1, 6, 与一位朋友结盟, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
246, 1, 7, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 1, 0, 已与一位朋友宣布友好, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
246, 1, 4, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 1, 5, 已与一位朋友宣布友好, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
246, 1, 6, 已与一位朋友宣布友好, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
246, 1, 7, 已谴责一位朋友, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
246, 7,  1, 宣布友好, Deactivate
246, 7,  1, 联盟, Deactivate
246, 1, 0, 对他们有利的交易, Update,    7.0
246, 1, 5, 防御协定, Update,    5.0
246, 1, 5, 吉尔伽美什讨厌您谴责他的朋友, Update,   -7.0
246, 2, 1, 与一位敌人结盟, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
246, 2, 4, 与一位敌人结盟, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
246, 2, 5, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
246, 2, 7, 与一位敌人结盟, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
246, 2, 5, 已与一位敌人宣布友好, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
246, 2, 0, 尊重有强大海军的文明, Activate,  -13.0,  -13.0,    1.0, 0, 0,    1.0
246, 2, 1, 尊重有强大海军的文明, Activate,   -3.0,   -3.0,    1.0, 0, 0,    1.0
246, 2, 4, 尊重有强大海军的文明, Activate,   13.0,   13.0,    1.0, 0, 0,    1.0
246, 2, 5, 尊重有强大海军的文明, Activate,   13.0,   13.0,    1.0, 0, 0,    1.0
246, 2, 6, 尊重有强大海军的文明, Activate,    5.0,    5.0,    1.0, 0, 0,    1.0
246, 2, 7, 尊重有强大海军的文明, Activate,    5.0,    5.0,    1.0, 0, 0,    1.0
246, 4, 2, 我们的军队已到达他们边境, Activate,   -2.0,   -2.0,    1.0, 0, 10,    1.0
246, 2, 7, 监视他们, Update,   -6.0
246, 4, 0, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 4, 1, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 4, 5, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
246, 4, 7, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 4, 7, 已与一位敌人宣布友好, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
246, 4, 1, 已与一位朋友宣布友好, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
246, 4, 5, 已与一位朋友宣布友好, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
246, 4, 1, 已谴责一位敌人, Activate,    3.0,    3.0,    0.0, 0, 0,    1.0
246, 4, 6, 移动军队靠近他们的城市, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
246, 4, 2, 拒绝向他们做出外交承诺, Activate,   -3.0,   -3.0,    0.0, 0, 10,    1.0
246, 4,  2, 拒绝向他们做出外交承诺, Deactivate
246, 4, 1, 对他们有利的交易, Update,    7.0
246, 4, 2, 对他们有利的交易, Update,    3.0
246, 4, 5, 拒绝向他们做出外交承诺, Update,   -3.0
246, 4, 5, 对他们有利的交易, Update,    5.0
246, 4, 6, 对他们有利的交易, Update,    5.0
246, 4, 7, 监视他们, Update,   -2.0
246, 4, 7, 对他们有利的交易, Update,    6.0
246, 0,  5, 我们的军队已到达他们边境, Deactivate
246, 0, 5, 联盟, Activate,   18.0,   18.0,    1.0, 0, 10,   -1.0
246, 5, 0, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 5, 1, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 5, 4, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 5, 6, 与一位朋友结盟, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
246, 5, 7, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 5, 7, 已与一位敌人宣布友好, Activate,   -2.0,   -2.0,    0.0, 0, 0,    1.0
246, 5, 1, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 5, 4, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 5, 6, 已与一位朋友宣布友好, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
246, 5, 7, 已与一位朋友宣布友好, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
246, 5, 1, 已谴责一位敌人, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
246, 5, 2, 已谴责一位朋友, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
246, 5, 0, 监视他们, Update,  -31.0
246, 5, 1, 防御协定, Update,    5.0
246, 5, 4, 对他们有利的交易, Update,    5.0
246, 5, 6, 对他们有利的交易, Update,    4.0
246, 5, 7, 我们谴责了他们, Update,   -7.0
246, 6, 0, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 6, 1, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 6, 4, 与一位朋友结盟, Activate,    5.0,    5.0,    0.0, 0, 0,    1.0
246, 6, 5, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
246, 6, 7, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 6, 1, 已与一位朋友宣布友好, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
246, 6, 4, 已与一位朋友宣布友好, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 6, 5, 已与一位朋友宣布友好, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
246, 6, 0, 联盟, Update,   17.0
246, 6, 0, 宣布友好, Update,    8.0
246, 6, 0, 对他们有利的交易, Update,    7.0
246, 6, 7, 违背了对他们做出的外交承诺, Update,   -2.0
246, 1,  7, 联盟, Deactivate
246, 7, 0, 与一位敌人结盟, Activate,   -8.0,   -8.0,    0.0, 0, 0,    1.0
246, 7, 1, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 7, 4, 与一位朋友结盟, Activate,    2.0,    2.0,    0.0, 0, 0,    1.0
246, 7, 5, 与一位朋友结盟, Activate,    8.0,    8.0,    0.0, 0, 0,    1.0
246, 7, 0, 已与一位敌人宣布友好, Activate,   -6.0,   -6.0,    0.0, 0, 0,    1.0
246, 7, 5, 已与一位朋友宣布友好, Activate,    6.0,    6.0,    0.0, 0, 0,    1.0
246, 7, 1, 已谴责一位敌人, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
246, 7, 5, 已谴责一位敌人, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
246, 7, 6, 已谴责一位敌人, Activate,    0.0,    0.0,    0.0, 0, 0,    1.0
