Game Turn, Player, Unit, From X, From Y, To X, To Y, Info, Checksum
218, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 55, 49, -9999, -9999, 2320, ffffffff
218, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 55, 49, -9999, -9999, 2305, ffffffff
218, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 55, 49, -9999, -9999, 2304, ffffffff
218, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 75, 22, -9999, -9999, 2320, ffffffff
218, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 75, 22, -9999, -9999, 2305, ffffffff
218, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7274527), 75, 22, -9999, -9999, 2304, ffffffff
218, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 55, 49, 54, 50, 16656, 7e23c319
218, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 55, 49, -9999, -9999, 2320, ffffffff
218, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 55, 49, -9999, -9999, 2305, ffffffff
218, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 55, 49, -9999, -9999, 2304, ffffffff
218, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 54, 50, -9999, -9999, 2064, ffffffff
218, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 54, 50, -9999, -9999, 2049, ffffffff
218, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 54, 50, -9999, -9999, 2048, ffffffff
218, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 54, 50, 51, 36, 16400, 12cbddb8
219, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 54, 50, -9999, -9999, 2320, ffffffff
219, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 54, 50, -9999, -9999, 2305, ffffffff
219, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 54, 50, -9999, -9999, 2304, ffffffff
219, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 54, 50, -9999, -9999, 2320, ffffffff
219, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 54, 50, -9999, -9999, 2305, ffffffff
219, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 54, 50, -9999, -9999, 2304, ffffffff
219, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 54, 50, -9999, -9999, 2320, ffffffff
219, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 54, 50, -9999, -9999, 2305, ffffffff
219, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 54, 50, -9999, -9999, 2304, ffffffff
219, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 54, 50, 51, 36, 16656, ffffffff
219, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 54, 50, 51, 35, 16656, fe553010
219, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 68, 20, -9999, -9999, 2064, ffffffff
219, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 68, 20, -9999, -9999, 2049, ffffffff
219, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7405590), 68, 20, -9999, -9999, 2048, ffffffff
221, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 22, -9999, -9999, 2064, ffffffff
221, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 22, -9999, -9999, 2049, ffffffff
221, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 22, -9999, -9999, 2048, ffffffff
221, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 22, -9999, -9999, 2064, ffffffff
221, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 22, -9999, -9999, 2049, ffffffff
221, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 22, -9999, -9999, 2048, ffffffff
221, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 22, 65, 21, 16400, 13c1fb42
222, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 51, 35, -9999, -9999, 2064, ffffffff
222, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 51, 35, -9999, -9999, 2049, ffffffff
222, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 51, 35, -9999, -9999, 2048, ffffffff
222, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 51, 35, 51, 36, 16400, 51951306
222, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 21, -9999, -9999, 2064, ffffffff
222, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 21, -9999, -9999, 2049, ffffffff
222, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 21, -9999, -9999, 2048, ffffffff
223, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 21, -9999, -9999, 2320, ffffffff
223, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 21, -9999, -9999, 2305, ffffffff
223, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 21, -9999, -9999, 2304, ffffffff
223, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 51, 36, -9999, -9999, 2320, ffffffff
223, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 51, 36, -9999, -9999, 2305, ffffffff
223, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 51, 36, -9999, -9999, 2304, ffffffff
224, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 51, 36, -9999, -9999, 2320, ffffffff
224, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 51, 36, -9999, -9999, 2305, ffffffff
224, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 51, 36, -9999, -9999, 2304, ffffffff
224, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 51, 36, 50, 17, 16656, dce98c85
224, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 21, -9999, -9999, 2320, ffffffff
224, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 21, -9999, -9999, 2305, ffffffff
224, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (7798819), 65, 21, -9999, -9999, 2304, ffffffff
226, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 21, -9999, -9999, 2320, ffffffff
226, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 21, -9999, -9999, 2305, ffffffff
226, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 21, -9999, -9999, 2304, ffffffff
227, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 21, -9999, -9999, 2320, ffffffff
227, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 21, -9999, -9999, 2305, ffffffff
227, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 21, -9999, -9999, 2304, ffffffff
228, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 58, 40, -9999, -9999, 2320, ffffffff
228, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 58, 40, -9999, -9999, 2305, ffffffff
228, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 58, 40, -9999, -9999, 2304, ffffffff
228, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 58, 40, 59, 40, 16656, 6b4e5e89
228, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 59, 40, -9999, -9999, 2064, ffffffff
228, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 59, 40, -9999, -9999, 2049, ffffffff
228, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 59, 40, -9999, -9999, 2048, ffffffff
228, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 59, 40, 58, 40, 16400, 1f583972
228, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 49, 17, -9999, -9999, 2320, ffffffff
228, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 49, 17, -9999, -9999, 2305, ffffffff
228, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 49, 17, -9999, -9999, 2304, ffffffff
228, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 49, 17, -9999, -9999, 2320, ffffffff
228, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 49, 17, -9999, -9999, 2305, ffffffff
228, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 49, 17, -9999, -9999, 2304, ffffffff
228, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 49, 17, 50, 13, 16656, a12edf71
229, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 50, 13, -9999, -9999, 2064, ffffffff
229, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 50, 13, -9999, -9999, 2049, ffffffff
229, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHAEOLOGIST (7864337), 50, 13, -9999, -9999, 2048, ffffffff
229, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 58, 40, -9999, -9999, 2064, ffffffff
229, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 58, 40, -9999, -9999, 2049, ffffffff
229, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 58, 40, -9999, -9999, 2048, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHER (983050), 70, 32, -9999, -9999, 2370, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHER (983050), 70, 32, -9999, -9999, 2320, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHER (983050), 70, 32, -9999, -9999, 2305, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHER (983050), 70, 32, -9999, -9999, 2304, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_ARCHER (983050), 70, 32, -9999, -9999, 2370, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 27, -9999, -9999, 2320, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 27, -9999, -9999, 2305, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 27, -9999, -9999, 2304, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 27, 67, 26, 16656, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 27, 67, 26, 16656, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 27, 67, 26, 16656, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 27, 67, 26, 16656, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 27, -9999, -9999, 2320, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 27, -9999, -9999, 2305, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 27, -9999, -9999, 2304, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 27, 67, 26, 16656, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 27, -9999, -9999, 2320, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 27, -9999, -9999, 2305, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 66, 27, -9999, -9999, 2304, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 66, 21, -9999, -9999, 2320, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 66, 21, -9999, -9999, 2305, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 66, 21, -9999, -9999, 2304, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 66, 21, 64, 22, 16656, 92b81843
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 74, 41, -9999, -9999, 2320, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 74, 41, -9999, -9999, 2305, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 74, 41, -9999, -9999, 2304, ffffffff
230, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 74, 41, 72, 42, 16656,  a4abee3
231, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 71, 23, -9999, -9999, 2320, ffffffff
231, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 71, 23, -9999, -9999, 2305, ffffffff
231, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 71, 23, -9999, -9999, 2304, ffffffff
231, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 71, 23, 70, 23, 16656, 68bc3dcd
231, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 70, 23, -9999, -9999, 2064, ffffffff
231, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 70, 23, -9999, -9999, 2049, ffffffff
231, LOC_CIVILIZATION_KONGO_NAME, UNIT_GREAT_MUSICIAN (5832716), 70, 23, -9999, -9999, 2048, ffffffff
231, LOC_CIVILIZATION_KONGO_NAME, UNIT_CROSSBOWMAN (4653076), 69, 50, -9999, -9999, 2320, ffffffff
231, LOC_CIVILIZATION_KONGO_NAME, UNIT_CROSSBOWMAN (4653076), 69, 50, -9999, -9999, 2305, ffffffff
231, LOC_CIVILIZATION_KONGO_NAME, UNIT_CROSSBOWMAN (4653076), 69, 50, -9999, -9999, 2304, ffffffff
231, LOC_CIVILIZATION_KONGO_NAME, UNIT_CROSSBOWMAN (4653076), 69, 50, -9999, -9999, 2370, ffffffff
232, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 64, 22, -9999, -9999, 2320, ffffffff
232, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 64, 22, -9999, -9999, 2305, ffffffff
232, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 64, 22, -9999, -9999, 2304, ffffffff
232, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 64, 22, 64, 20, 16400, 670613dd
232, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 72, 42, -9999, -9999, 2320, ffffffff
232, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 72, 42, -9999, -9999, 2305, ffffffff
232, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 72, 42, -9999, -9999, 2304, ffffffff
232, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8650774), 61, 47, -9999, -9999, 2320, ffffffff
232, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8650774), 61, 47, -9999, -9999, 2305, ffffffff
232, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8650774), 61, 47, -9999, -9999, 2304, ffffffff
232, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8650774), 61, 47, 54, 50, 16656, 7b97efe6
232, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8650774), 61, 49, -9999, -9999, 2064, ffffffff
232, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8650774), 61, 49, -9999, -9999, 2049, ffffffff
232, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8650774), 61, 49, -9999, -9999, 2048, ffffffff
233, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 72, 42, -9999, -9999, 2320, ffffffff
233, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 72, 42, -9999, -9999, 2305, ffffffff
233, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 72, 42, -9999, -9999, 2304, ffffffff
233, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 72, 42, 71, 41, 16656, a8ed0366
233, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8781854), 58, 40, -9999, -9999, 2320, ffffffff
233, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8781854), 58, 40, -9999, -9999, 2305, ffffffff
233, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8781854), 58, 40, -9999, -9999, 2304, ffffffff
233, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8781854), 58, 40, 43, 32, 16656, 70a488c2
234, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8650774), 59, 49, -9999, -9999, 2320, ffffffff
234, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8650774), 59, 49, -9999, -9999, 2305, ffffffff
234, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8650774), 59, 49, -9999, -9999, 2304, ffffffff
234, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 71, 41, -9999, -9999, 2320, ffffffff
234, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 71, 41, -9999, -9999, 2305, ffffffff
234, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 71, 41, -9999, -9999, 2304, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 72, 47, -9999, -9999, 2320, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 72, 47, -9999, -9999, 2305, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 72, 47, -9999, -9999, 2304, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 72, 47, -9999, -9999, 2064, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 72, 47, -9999, -9999, 2049, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 72, 47, -9999, -9999, 2048, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 72, 47, 65, 13, 16400, 1672d9a6
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 64, 20, -9999, -9999, 2320, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 64, 20, -9999, -9999, 2305, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 64, 20, -9999, -9999, 2304, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 71, 41, -9999, -9999, 2320, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 71, 41, -9999, -9999, 2305, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 71, 41, -9999, -9999, 2304, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 71, 41, -9999, -9999, 2320, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 71, 41, -9999, -9999, 2305, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 71, 41, -9999, -9999, 2304, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 71, 41, 72, 41, 16656,  283525f
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 72, 41, -9999, -9999, 2064, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 72, 41, -9999, -9999, 2049, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8454179), 72, 41, -9999, -9999, 2048, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8978451), 66, 46, -9999, -9999, 2320, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8978451), 66, 46, -9999, -9999, 2305, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8978451), 66, 46, -9999, -9999, 2304, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8978451), 66, 46, -9999, -9999, 2064, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8978451), 66, 46, -9999, -9999, 2049, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8978451), 66, 46, -9999, -9999, 2048, ffffffff
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8978451), 66, 46, 59, 39, 16400, 3b1d094b
235, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8978451), 66, 46, 59, 39, 16400, 3b1d094b
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 64, 20, -9999, -9999, 2320, ffffffff
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 64, 20, -9999, -9999, 2305, ffffffff
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 64, 20, -9999, -9999, 2304, ffffffff
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 64, 20, -9999, -9999, 2320, ffffffff
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 64, 20, -9999, -9999, 2305, ffffffff
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 64, 20, -9999, -9999, 2304, ffffffff
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 64, 20, 67, 22, 16656, 646f01cc
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 66, 46, -9999, -9999, 2320, ffffffff
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 66, 46, -9999, -9999, 2305, ffffffff
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 66, 46, -9999, -9999, 2304, ffffffff
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 66, 46, 45, 47, 16656, a9fcc8c9
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 64, 48, -9999, -9999, 2064, ffffffff
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 64, 48, -9999, -9999, 2049, ffffffff
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 64, 48, -9999, -9999, 2048, ffffffff
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8781854), 52, 39, -9999, -9999, 2320, ffffffff
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8781854), 52, 39, -9999, -9999, 2305, ffffffff
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8781854), 52, 39, -9999, -9999, 2304, ffffffff
236, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8781854), 52, 39, 48, 37, 16656, c4df1f9d
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9306149), 58, 40, -9999, -9999, 2320, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9306149), 58, 40, -9999, -9999, 2305, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9306149), 58, 40, -9999, -9999, 2304, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9306149), 58, 40, -9999, -9999, 2320, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9306149), 58, 40, -9999, -9999, 2305, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9306149), 58, 40, -9999, -9999, 2304, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9306149), 58, 40, 45, 30, 16656, 172018a7
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9306149), 55, 37, 45, 30, 16400, 259fc32a
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9306149), 55, 37, 45, 30, 16400, 259fc32a
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 67, 22, -9999, -9999, 2320, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 67, 22, -9999, -9999, 2305, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (8519682), 67, 22, -9999, -9999, 2304, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8781854), 48, 37, -9999, -9999, 2320, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8781854), 48, 37, -9999, -9999, 2305, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8781854), 48, 37, -9999, -9999, 2304, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8781854), 48, 37, -9999, -9999, 2320, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8781854), 48, 37, -9999, -9999, 2305, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8781854), 48, 37, -9999, -9999, 2304, ffffffff
