Game Turn, From, To, Initiator, Type, SubType, Message
199, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
199, 5, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
199, 5, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
199, 5, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Statement
199, 5, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Immediately
199, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
199, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
199, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
199, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
199, 5, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
199, 5, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
199, 5, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
199, 0, 5, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
199, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
199, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
199, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
199, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
199, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
199, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
199, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
199, 5, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
199, 5, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
199, 5, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Statement
199, 5, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Immediately
199, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
199, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
199, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
199, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
199, 5, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
199, 5, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
199, 5, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
199, 0, 5, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
199, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
199, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
199, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
199, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
199, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
199, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
199, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
199, 0, 6, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
199, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
199, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
199, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
199, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
199, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
199, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
199, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
199, 6, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
199, 6, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
199, 6, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Statement
199, 6, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Immediately
199, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
199, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
199, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
199, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
199, 6, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
199, 6, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
199, 6, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
199, 0, 6, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
199, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
199, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
199, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
199, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
199, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
199, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
199, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
199, 4, 1, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, 00000000, Requesting Session (B)
199, 4, 1, ?, MAKE_PROMISE, 46209c01, ?, Processing Action From AI to AI
199, 4, 1, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, INITIAL, Requesting session between two AIs!
199, 1, 7, ?, DECLARE_FRIEND, ffffffff, ?, Processing Action From AI to AI
199, 1, 7, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, 00000000, Requesting Session (B)
199, 1, 7, ?, MAKE_PROMISE, 46209c01, ?, Processing Action From AI to AI
199, 1, 7, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, INITIAL, Requesting session between two AIs!
200, 1, 6, ?, DENOUNCE, ffffffff, ?, Processing Action From AI to AI
201, 0, 4, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
201, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
201, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
201, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
201, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
201, 4, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
201, 4, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
201, 4, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
201, 0, 5, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
201, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
201, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
201, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
201, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
201, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
201, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
201, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
201, 0, 1, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
201, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
201, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
201, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
201, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
201, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
201, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
201, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
201, 1, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
201, 1, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
201, 1, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Statement
201, 1, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Immediately
201, 0, 1, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
201, 0, 1, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
201, 0, 1, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
201, 0, 1, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
201, 1, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
201, 1, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
201, 1, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
201, 0, 1, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
201, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
201, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
201, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
201, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
201, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
201, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
201, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
201, 1, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
201, 1, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
201, 1, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Statement
201, 1, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Immediately
201, 0, 1, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
201, 0, 1, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
201, 0, 1, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
201, 0, 1, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
201, 1, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
201, 1, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
201, 1, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
201, 0, 6, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
201, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
201, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
201, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
201, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
201, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
201, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
201, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
201, 5, 1, ?, DECLARE_FRIEND, ffffffff, ?, Processing Action From AI to AI
201, 5, 0, -1, MAKE_DEAL, NONE, 00000000, Requesting Session (B)
201, 5, 0, 5, MAKE_DEAL, NONE, INITIAL, Adding to pending
201, 5, 0, 5, MAKE_DEAL, NONE, INITIAL, Processing Statement
201, 5, 0, 5, MAKE_DEAL, NONE, INITIAL, Processing Immediately
201, 0, 5, 5, MAKE_DEAL, NONE, NEGATIVE, Adding to pending
201, 0, 5, 5, MAKE_DEAL, NONE, NEGATIVE, Broadcasting
201, 0, 5, 5, MAKE_DEAL, NONE, NEGATIVE, Processing Statement
201, 0, 5, 5, MAKE_DEAL, NONE, NEGATIVE, Processing Immediately
201, 5, 0, 5, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Adding to pending
201, 5, 0, 5, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Statement
201, 5, 0, 5, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Immediately
201, 5, 7, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, 00000000, Requesting Session (B)
201, 5, 7, ?, MAKE_PROMISE, 46209c01, ?, Processing Action From AI to AI
201, 5, 7, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, INITIAL, Requesting session between two AIs!
203, 0, 1, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
203, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
203, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
203, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
203, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
203, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
203, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
203, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
203, 0, 2, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
203, 0, 2, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
203, 0, 2, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
203, 0, 2, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
203, 0, 2, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
203, 2, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
203, 2, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
203, 2, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
203, 0, 6, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
203, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
203, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
203, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
203, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
203, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
203, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
203, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
203, 6, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
203, 6, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
203, 6, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Statement
203, 6, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Immediately
203, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
203, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
203, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
203, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
203, 6, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
203, 6, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
203, 6, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
203, 0, 7, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
203, 0, 7, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
203, 0, 7, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
203, 0, 7, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
203, 0, 7, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
203, 7, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
203, 7, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
203, 7, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
203, 0, 5, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
203, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
203, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
203, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
203, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
203, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
203, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
203, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
203, 0, 2, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
203, 0, 2, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
203, 0, 2, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
203, 0, 2, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
203, 0, 2, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
203, 2, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
203, 2, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
203, 2, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
203, 0, 1, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
203, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
203, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
203, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
203, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
203, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
203, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
203, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
203, 5, 0, -1, DIPLOMATIC_KUDO, NONE, 00000000, Requesting Session (B)
203, 5, 0, 5, DIPLOMATIC_KUDO, NONE, INITIAL, Adding to pending
203, 5, 0, 5, DIPLOMATIC_KUDO, NONE, INITIAL, Processing Statement
203, 5, 0, 5, DIPLOMATIC_KUDO, NONE, INITIAL, Processing Immediately
204, 4, 0, -1, MAKE_DEAL, NONE, 00000000, Requesting Session (B)
204, 4, 0, 4, MAKE_DEAL, NONE, INITIAL, Adding to pending
204, 4, 0, 4, MAKE_DEAL, NONE, INITIAL, Processing Statement
204, 4, 0, 4, MAKE_DEAL, NONE, INITIAL, Processing Immediately
204, 0, 4, 4, MAKE_DEAL, NONE, NEGATIVE, Adding to pending
204, 0, 4, 4, MAKE_DEAL, NONE, NEGATIVE, Broadcasting
204, 0, 4, 4, MAKE_DEAL, NONE, NEGATIVE, Processing Statement
204, 0, 4, 4, MAKE_DEAL, NONE, NEGATIVE, Processing Immediately
204, 4, 0, 4, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Adding to pending
204, 4, 0, 4, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Statement
204, 4, 0, 4, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Immediately
205, 2, 7, -1, DIPLOMATIC_HIDDEN_AGENDA_WARNING, NONE, 00000000, Requesting Session (B)
205, 2, 7, ?, MAKE_PROMISE, ffffffff, ?, Processing Action From AI to AI
205, 2, 7, -1, DIPLOMATIC_HIDDEN_AGENDA_WARNING, NONE, INITIAL, Requesting session between two AIs!
205, 2, 0, -1, MAKE_DEAL, NONE, 00000000, Requesting Session (B)
205, 2, 0, 2, MAKE_DEAL, NONE, INITIAL, Adding to pending
205, 2, 0, 2, MAKE_DEAL, NONE, INITIAL, Processing Statement
205, 2, 0, 2, MAKE_DEAL, NONE, INITIAL, Processing Immediately
205, 0, 2, 2, MAKE_DEAL, NONE, NEGATIVE, Adding to pending
205, 0, 2, 2, MAKE_DEAL, NONE, NEGATIVE, Broadcasting
205, 0, 2, 2, MAKE_DEAL, NONE, NEGATIVE, Processing Statement
205, 0, 2, 2, MAKE_DEAL, NONE, NEGATIVE, Processing Immediately
205, 2, 0, 2, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Adding to pending
205, 2, 0, 2, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Statement
205, 2, 0, 2, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Immediately
205, 7, 5, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, 00000000, Requesting Session (B)
205, 7, 5, ?, MAKE_PROMISE, 46209c01, ?, Processing Action From AI to AI
205, 7, 5, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, INITIAL, Requesting session between two AIs!
205, 5, 0, ?, SET_EMBASSY, ffffffff, ?, Processing Action From AI to Human
205, 5, 0, 5, RESIDENT_EMBASSY, NONE, 00000000, Requesting Session (B)
205, 5, 0, 5, RESIDENT_EMBASSY, NONE, INITIAL, Adding to pending
205, 5, 0, 5, RESIDENT_EMBASSY, NONE, INITIAL, Processing Statement
205, 5, 0, 5, RESIDENT_EMBASSY, NONE, INITIAL, Processing Immediately
205, 0, 5, 5, RESIDENT_EMBASSY, NONE, POSITIVE, Adding to pending
205, 0, 5, 5, RESIDENT_EMBASSY, NONE, POSITIVE, Broadcasting
205, 0, 5, 5, RESIDENT_EMBASSY, NONE, POSITIVE, Processing Statement
205, 0, 5, 5, RESIDENT_EMBASSY, NONE, POSITIVE, Processing Immediately
205, 5, 0, ?, SET_EMBASSY, ffffffff, ?, Sending Action
205, 5, 0, 5, RESIDENT_EMBASSY, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
205, 5, 0, 5, RESIDENT_EMBASSY, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
205, 5, 0, 5, RESIDENT_EMBASSY, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
205, 5, 0, ?, SET_EMBASSY, ffffffff, ?, Processing Action
205, 6, 0, -1, MAKE_DEAL, NONE, 00000000, Requesting Session (B)
205, 6, 0, 6, MAKE_DEAL, NONE, INITIAL, Adding to pending
205, 6, 0, 6, MAKE_DEAL, NONE, INITIAL, Processing Statement
205, 6, 0, 6, MAKE_DEAL, NONE, INITIAL, Processing Immediately
205, 6, 0, -1, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Statement
205, 6, 0, -1, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Immediately
205, 6, 0, -1, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Statement
205, 6, 0, -1, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Immediately
205, 0, 6, 6, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
205, 0, 6, 6, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
205, 0, 6, 6, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
205, 0, 6, 6, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
205, 6, 0, 6, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
205, 6, 0, 6, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
205, 6, 0, 6, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
205, 0, 6, -1, DECLARE_FRIEND, NONE, INITIAL, Requesting Session (A)
205, 0, 6, 0, DECLARE_FRIEND, NONE, INITIAL, Adding to pending
205, 0, 6, 0, DECLARE_FRIEND, NONE, INITIAL, Broadcasting
205, 0, 6, 0, DECLARE_FRIEND, NONE, INITIAL, Processing Statement
205, 0, 6, 0, DECLARE_FRIEND, NONE, INITIAL, Processing Immediately
205, 0, 6, ?, DECLARE_FRIEND, ffffffff, ?, Sending Action
205, 6, 0, 0, DECLARE_FRIEND, AI_ACCEPT_DEAL, POSITIVE, Adding to pending
205, 6, 0, 0, DECLARE_FRIEND, AI_ACCEPT_DEAL, POSITIVE, Processing Statement
205, 6, 0, 0, DECLARE_FRIEND, AI_ACCEPT_DEAL, POSITIVE, Processing Immediately
205, 0, 6, ?, DECLARE_FRIEND, ffffffff, ?, Processing Action
206, 0, 6, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
206, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
206, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
206, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
206, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
206, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
206, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
206, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
206, 0, 6, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
206, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
206, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
206, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
206, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
206, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
206, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
206, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
206, 6, 0, 0, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Statement
206, 6, 0, 0, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Immediately
206, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
206, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
206, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
206, 0, 6, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
