Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3
182, 1, 506, 90, 237, 27, 0, 122, 30, 0, 0, 0, 0, 0, 0
182, 2, 476, 68, 263, 21, 8, 96, 20, 0, 0, 0, 0, 0, 0
182, 4, 488, 64, 287, 24, 0, 98, 15, 0, 0, 0, 0, 0, 0
182, 5, 522, 100, 253, 30, 8, 96, 35, 0, 0, 0, 0, 0, 0
182, 6, 554, 90, 288, 54, 8, 94, 20, 0, 0, 0, 0, 0, 0
182, 7, 392, 60, 222, 12, 8, 80, 10, 0, 0, 0, 0, 0, 0
182, 9, 174, 64, 22, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
182, 10, 169, 60, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
182, 12, 161, 52, 15, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
182, 14, 174, 68, 20, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0
182, 15, 173, 62, 21, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
182, 16, 160, 50, 22, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
182, 20, 175, 68, 23, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
182, 21, 178, 62, 24, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
182, 22, 173, 64, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
182, 24, 171, 64, 19, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
182, 63, 166, 72, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
183, 0, 381, 70, 228, 15, 0, 68, 0, 0, 0, 0, 0, 0, 0
183, 1, 506, 90, 237, 27, 0, 122, 30, 0, 0, 0, 0, 0, 0
183, 2, 476, 68, 263, 21, 8, 96, 20, 0, 0, 0, 0, 0, 0
183, 4, 489, 64, 288, 24, 0, 98, 15, 0, 0, 0, 0, 0, 0
183, 5, 524, 102, 253, 30, 8, 96, 35, 0, 0, 0, 0, 0, 0
183, 6, 560, 90, 294, 54, 8, 94, 20, 0, 0, 0, 0, 0, 0
183, 7, 395, 62, 223, 12, 8, 80, 10, 0, 0, 0, 0, 0, 0
183, 9, 176, 64, 22, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
183, 10, 170, 60, 18, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
183, 12, 161, 52, 15, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
183, 14, 176, 68, 20, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
183, 15, 173, 62, 21, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
183, 16, 160, 50, 22, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
183, 20, 175, 68, 23, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
183, 21, 178, 62, 24, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
183, 22, 173, 64, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
183, 24, 174, 64, 22, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
183, 63, 168, 74, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
184, 0, 392, 72, 237, 15, 0, 68, 0, 0, 0, 0, 0, 0, 0
184, 1, 506, 90, 237, 27, 0, 122, 30, 0, 0, 0, 0, 0, 0
184, 2, 481, 70, 266, 21, 8, 96, 20, 0, 0, 0, 0, 0, 0
184, 4, 492, 64, 291, 24, 0, 98, 15, 0, 0, 0, 0, 0, 0
184, 5, 525, 102, 254, 30, 8, 96, 35, 0, 0, 0, 0, 0, 0
184, 6, 567, 90, 301, 54, 8, 94, 20, 0, 0, 0, 0, 0, 0
184, 7, 397, 62, 225, 12, 8, 80, 10, 0, 0, 0, 0, 0, 0
184, 9, 178, 64, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
184, 10, 170, 60, 18, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
184, 12, 161, 52, 15, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
184, 14, 178, 68, 20, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
184, 15, 173, 62, 21, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
184, 16, 160, 50, 22, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
184, 20, 175, 68, 23, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
184, 21, 178, 62, 24, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
184, 22, 173, 64, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
184, 24, 174, 64, 22, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
184, 63, 172, 78, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
185, 0, 391, 72, 236, 15, 0, 68, 0, 0, 0, 0, 0, 0, 0
185, 1, 509, 92, 238, 27, 0, 122, 30, 0, 0, 0, 0, 0, 0
185, 2, 481, 70, 266, 21, 8, 96, 20, 0, 0, 0, 0, 0, 0
185, 4, 505, 66, 297, 27, 0, 100, 15, 0, 0, 0, 0, 0, 0
185, 5, 526, 102, 255, 30, 8, 96, 35, 0, 0, 0, 0, 0, 0
185, 6, 574, 92, 301, 57, 8, 96, 20, 0, 0, 0, 0, 0, 0
185, 7, 397, 62, 225, 12, 8, 80, 10, 0, 0, 0, 0, 0, 0
185, 9, 180, 64, 22, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
185, 10, 174, 62, 18, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
185, 12, 161, 52, 15, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
185, 14, 180, 68, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
185, 15, 173, 62, 21, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
185, 16, 160, 50, 22, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
185, 20, 175, 68, 23, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
185, 21, 180, 62, 24, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
185, 22, 173, 64, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
185, 24, 176, 66, 22, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
185, 63, 176, 78, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
186, 0, 392, 72, 237, 15, 0, 68, 0, 0, 0, 0, 0, 0, 0
186, 1, 516, 94, 238, 30, 0, 124, 30, 0, 0, 0, 0, 0, 0
186, 2, 482, 70, 267, 21, 8, 96, 20, 0, 0, 0, 0, 0, 0
186, 4, 506, 66, 298, 27, 0, 100, 15, 0, 0, 0, 0, 0, 0
186, 5, 526, 102, 255, 30, 8, 96, 35, 0, 0, 0, 0, 0, 0
186, 6, 581, 94, 306, 57, 8, 96, 20, 0, 0, 0, 0, 0, 0
186, 7, 402, 62, 228, 12, 8, 82, 10, 0, 0, 0, 0, 0, 0
186, 9, 182, 64, 22, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
186, 10, 176, 62, 18, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
186, 12, 163, 52, 15, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
186, 14, 182, 68, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
186, 15, 173, 62, 21, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
186, 16, 160, 50, 22, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
186, 20, 177, 68, 23, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0
186, 21, 182, 62, 24, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
186, 22, 175, 64, 17, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
186, 24, 178, 66, 22, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
186, 63, 178, 80, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
187, 0, 396, 72, 241, 15, 0, 68, 0, 0, 0, 0, 0, 0, 0
187, 1, 520, 96, 240, 30, 0, 124, 30, 0, 0, 0, 0, 0, 0
187, 2, 485, 70, 270, 21, 8, 96, 20, 0, 0, 0, 0, 0, 0
187, 4, 511, 66, 303, 27, 0, 100, 15, 0, 0, 0, 0, 0, 0
187, 5, 529, 102, 258, 30, 8, 96, 35, 0, 0, 0, 0, 0, 0
187, 6, 582, 96, 305, 57, 8, 96, 20, 0, 0, 0, 0, 0, 0
187, 7, 404, 64, 228, 12, 8, 82, 10, 0, 0, 0, 0, 0, 0
187, 9, 182, 64, 22, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
187, 10, 176, 62, 18, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
187, 12, 165, 52, 15, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
187, 14, 184, 68, 20, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
187, 15, 175, 64, 21, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
187, 16, 163, 52, 23, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
187, 20, 181, 70, 23, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
187, 21, 184, 62, 24, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
187, 22, 177, 64, 17, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
187, 24, 180, 66, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
187, 63, 180, 82, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
188, 0, 404, 74, 247, 15, 0, 68, 0, 0, 0, 0, 0, 0, 0
188, 1, 531, 98, 242, 30, 0, 126, 35, 0, 0, 0, 0, 0, 0
188, 2, 486, 70, 271, 21, 8, 96, 20, 0, 0, 0, 0, 0, 0
188, 4, 513, 66, 303, 27, 0, 102, 15, 0, 0, 0, 0, 0, 0
188, 5, 536, 104, 258, 30, 8, 96, 40, 0, 0, 0, 0, 0, 0
188, 6, 588, 96, 308, 60, 8, 96, 20, 0, 0, 0, 0, 0, 0
188, 7, 404, 64, 228, 12, 8, 82, 10, 0, 0, 0, 0, 0, 0
188, 9, 183, 64, 23, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
188, 10, 176, 62, 18, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
188, 12, 165, 52, 15, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
188, 14, 184, 68, 20, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
188, 15, 175, 64, 21, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
188, 16, 163, 52, 23, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
188, 20, 183, 70, 23, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
188, 21, 184, 62, 24, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
188, 22, 177, 64, 17, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
188, 24, 182, 66, 22, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
188, 63, 182, 84, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
189, 0, 409, 74, 250, 15, 0, 70, 0, 0, 0, 0, 0, 0, 0
189, 1, 538, 98, 244, 30, 0, 126, 40, 0, 0, 0, 0, 0, 0
189, 2, 489, 70, 272, 21, 8, 98, 20, 0, 0, 0, 0, 0, 0
189, 4, 518, 66, 308, 27, 0, 102, 15, 0, 0, 0, 0, 0, 0
189, 5, 539, 106, 259, 30, 8, 96, 40, 0, 0, 0, 0, 0, 0
189, 6, 591, 96, 309, 60, 8, 98, 20, 0, 0, 0, 0, 0, 0
189, 7, 406, 64, 230, 12, 8, 82, 10, 0, 0, 0, 0, 0, 0
189, 9, 183, 64, 23, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
189, 10, 176, 62, 18, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
189, 12, 165, 52, 15, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
189, 14, 184, 68, 20, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
189, 15, 175, 64, 21, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
189, 16, 163, 52, 23, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
189, 20, 185, 70, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
189, 21, 184, 62, 24, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
189, 22, 177, 64, 17, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
189, 24, 184, 66, 22, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
189, 63, 182, 84, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
190, 0, 412, 74, 251, 15, 0, 72, 0, 0, 0, 0, 0, 0, 0
190, 1, 544, 100, 248, 30, 0, 126, 40, 0, 0, 0, 0, 0, 0
190, 2, 491, 72, 272, 21, 8, 98, 20, 0, 0, 0, 0, 0, 0
190, 4, 520, 66, 308, 27, 0, 104, 15, 0, 0, 0, 0, 0, 0
190, 5, 543, 106, 261, 30, 8, 98, 40, 0, 0, 0, 0, 0, 0
190, 6, 592, 96, 310, 60, 8, 98, 20, 0, 0, 0, 0, 0, 0
190, 7, 407, 64, 231, 12, 8, 82, 10, 0, 0, 0, 0, 0, 0
190, 9, 183, 64, 23, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
190, 10, 176, 62, 18, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
190, 12, 165, 52, 15, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
190, 14, 184, 68, 20, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
190, 15, 175, 64, 21, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
190, 16, 163, 52, 23, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
190, 20, 187, 70, 23, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
190, 21, 184, 62, 24, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
190, 22, 177, 64, 17, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
190, 24, 186, 66, 22, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
190, 63, 182, 84, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
191, 0, 418, 74, 254, 18, 0, 72, 0, 0, 0, 0, 0, 0, 0
191, 1, 549, 100, 251, 30, 0, 128, 40, 0, 0, 0, 0, 0, 0
191, 2, 491, 72, 272, 21, 8, 98, 20, 0, 0, 0, 0, 0, 0
191, 4, 527, 66, 313, 27, 0, 106, 15, 0, 0, 0, 0, 0, 0
191, 5, 549, 106, 262, 33, 8, 100, 40, 0, 0, 0, 0, 0, 0
191, 6, 593, 96, 311, 60, 8, 98, 20, 0, 0, 0, 0, 0, 0
191, 7, 409, 64, 231, 12, 8, 84, 10, 0, 0, 0, 0, 0, 0
191, 9, 185, 64, 23, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
191, 10, 176, 62, 18, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
191, 12, 165, 52, 15, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
191, 14, 186, 68, 20, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
191, 15, 177, 64, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
191, 16, 163, 52, 23, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
191, 20, 189, 70, 23, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
191, 21, 184, 62, 24, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
191, 22, 177, 64, 17, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
191, 24, 186, 66, 22, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
191, 63, 184, 84, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
192, 0, 422, 76, 254, 18, 0, 74, 0, 0, 0, 0, 0, 0, 0
192, 1, 556, 100, 258, 30, 0, 128, 40, 0, 0, 0, 0, 0, 0
192, 2, 491, 72, 272, 21, 8, 98, 20, 0, 0, 0, 0, 0, 0
192, 4, 530, 68, 314, 27, 0, 106, 15, 0, 0, 0, 0, 0, 0
192, 5, 549, 106, 262, 33, 8, 100, 40, 0, 0, 0, 0, 0, 0
192, 6, 598, 96, 316, 60, 8, 98, 20, 0, 0, 0, 0, 0, 0
192, 7, 411, 66, 231, 12, 8, 84, 10, 0, 0, 0, 0, 0, 0
192, 9, 187, 64, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
192, 10, 178, 62, 18, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
192, 12, 167, 52, 15, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
192, 14, 188, 68, 20, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
192, 15, 179, 64, 21, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
192, 16, 163, 52, 23, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
192, 20, 191, 70, 23, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
192, 21, 184, 62, 24, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
192, 22, 179, 64, 17, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
192, 24, 186, 66, 22, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
192, 63, 186, 86, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
193, 0, 426, 78, 256, 18, 0, 74, 0, 0, 0, 0, 0, 0, 0
193, 1, 557, 100, 259, 30, 0, 128, 40, 0, 0, 0, 0, 0, 0
193, 2, 492, 72, 273, 21, 8, 98, 20, 0, 0, 0, 0, 0, 0
193, 4, 533, 68, 315, 27, 0, 108, 15, 0, 0, 0, 0, 0, 0
193, 5, 553, 106, 266, 33, 8, 100, 40, 0, 0, 0, 0, 0, 0
193, 6, 599, 96, 317, 60, 8, 98, 20, 0, 0, 0, 0, 0, 0
193, 7, 412, 66, 232, 12, 8, 84, 10, 0, 0, 0, 0, 0, 0
193, 9, 187, 64, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
193, 10, 178, 62, 18, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
193, 12, 167, 52, 15, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
193, 14, 188, 68, 20, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
193, 15, 179, 64, 21, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
193, 16, 163, 52, 23, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
193, 20, 193, 70, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
193, 21, 184, 62, 24, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
193, 22, 179, 64, 17, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
193, 24, 186, 66, 22, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
193, 63, 186, 86, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
194, 0, 426, 78, 256, 18, 0, 74, 0, 0, 0, 0, 0, 0, 0
194, 1, 561, 100, 261, 30, 0, 130, 40, 0, 0, 0, 0, 0, 0
194, 2, 492, 72, 273, 21, 8, 98, 20, 0, 0, 0, 0, 0, 0
194, 4, 534, 68, 316, 27, 0, 108, 15, 0, 0, 0, 0, 0, 0
194, 5, 553, 106, 266, 33, 8, 100, 40, 0, 0, 0, 0, 0, 0
194, 6, 610, 96, 326, 60, 8, 100, 20, 0, 0, 0, 0, 0, 0
194, 7, 412, 66, 232, 12, 8, 84, 10, 0, 0, 0, 0, 0, 0
194, 9, 187, 64, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
194, 10, 178, 62, 18, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
194, 12, 169, 52, 15, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
194, 14, 190, 68, 20, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
194, 15, 179, 64, 21, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
194, 16, 163, 52, 23, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
194, 20, 193, 70, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
194, 21, 184, 62, 24, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
194, 22, 181, 64, 17, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
194, 24, 186, 66, 22, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
194, 63, 188, 86, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
195, 0, 429, 78, 257, 18, 0, 76, 0, 0, 0, 0, 0, 0, 0
195, 1, 562, 100, 262, 30, 0, 130, 40, 0, 0, 0, 0, 0, 0
195, 2, 492, 72, 273, 21, 8, 98, 20, 0, 0, 0, 0, 0, 0
195, 4, 537, 68, 317, 27, 0, 110, 15, 0, 0, 0, 0, 0, 0
195, 5, 561, 108, 270, 33, 8, 102, 40, 0, 0, 0, 0, 0, 0
195, 6, 619, 98, 333, 60, 8, 100, 20, 0, 0, 0, 0, 0, 0
195, 7, 412, 66, 232, 12, 8, 84, 10, 0, 0, 0, 0, 0, 0
195, 9, 189, 64, 23, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
195, 10, 178, 62, 18, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
195, 12, 169, 52, 15, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
195, 14, 190, 68, 20, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
195, 15, 184, 64, 24, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
195, 16, 165, 52, 23, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
195, 20, 193, 70, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
195, 21, 184, 62, 24, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
195, 22, 181, 64, 17, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
195, 24, 186, 66, 22, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
195, 63, 188, 86, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
196, 0, 434, 80, 258, 18, 0, 78, 0, 0, 0, 0, 0, 0, 0
196, 1, 566, 100, 264, 30, 0, 132, 40, 0, 0, 0, 0, 0, 0
196, 2, 496, 72, 277, 21, 8, 98, 20, 0, 0, 0, 0, 0, 0
196, 4, 541, 68, 318, 30, 0, 110, 15, 0, 0, 0, 0, 0, 0
196, 5, 569, 108, 278, 33, 8, 102, 40, 0, 0, 0, 0, 0, 0
196, 6, 624, 100, 334, 60, 8, 102, 20, 0, 0, 0, 0, 0, 0
196, 7, 415, 66, 233, 12, 8, 86, 10, 0, 0, 0, 0, 0, 0
196, 9, 189, 64, 23, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
196, 10, 178, 62, 18, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
196, 12, 169, 52, 15, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
196, 14, 190, 68, 20, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
196, 15, 186, 64, 24, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
196, 16, 167, 52, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
196, 20, 193, 70, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
196, 21, 184, 62, 24, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
196, 22, 181, 64, 17, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
196, 24, 186, 66, 22, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
196, 63, 190, 88, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
197, 0, 438, 80, 262, 18, 0, 78, 0, 0, 0, 0, 0, 0, 0
197, 1, 568, 102, 264, 30, 0, 132, 40, 0, 0, 0, 0, 0, 0
197, 2, 496, 72, 277, 21, 8, 98, 20, 0, 0, 0, 0, 0, 0
197, 4, 545, 68, 320, 30, 0, 112, 15, 0, 0, 0, 0, 0, 0
197, 5, 570, 108, 279, 33, 8, 102, 40, 0, 0, 0, 0, 0, 0
197, 6, 625, 100, 335, 60, 8, 102, 20, 0, 0, 0, 0, 0, 0
197, 7, 419, 68, 233, 12, 8, 88, 10, 0, 0, 0, 0, 0, 0
197, 9, 189, 64, 23, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
197, 10, 178, 62, 18, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
197, 12, 169, 52, 15, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
197, 14, 190, 68, 20, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
197, 15, 188, 64, 24, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
197, 16, 169, 52, 23, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
197, 20, 193, 70, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
197, 21, 185, 62, 25, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
197, 22, 181, 64, 17, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
197, 24, 186, 66, 22, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
197, 63, 190, 88, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
198, 0, 438, 80, 262, 18, 0, 78, 0, 0, 0, 0, 0, 0, 0
198, 1, 568, 102, 264, 30, 0, 132, 40, 0, 0, 0, 0, 0, 0
198, 2, 497, 72, 278, 21, 8, 98, 20, 0, 0, 0, 0, 0, 0
198, 4, 547, 68, 322, 30, 0, 112, 15, 0, 0, 0, 0, 0, 0
198, 5, 570, 108, 279, 33, 8, 102, 40, 0, 0, 0, 0, 0, 0
198, 6, 633, 100, 341, 60, 8, 104, 20, 0, 0, 0, 0, 0, 0
198, 7, 422, 68, 236, 12, 8, 88, 10, 0, 0, 0, 0, 0, 0
198, 9, 189, 64, 23, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
198, 10, 178, 62, 18, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
198, 12, 169, 52, 15, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
198, 14, 190, 68, 20, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
198, 15, 190, 64, 24, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
198, 16, 171, 52, 23, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
198, 20, 193, 70, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
198, 21, 185, 62, 25, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
198, 22, 181, 64, 17, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
198, 24, 186, 66, 22, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
198, 63, 190, 88, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
199, 0, 438, 80, 262, 18, 0, 78, 0, 0, 0, 0, 0, 0, 0
199, 1, 571, 102, 265, 30, 0, 134, 40, 0, 0, 0, 0, 0, 0
199, 2, 497, 72, 278, 21, 8, 98, 20, 0, 0, 0, 0, 0, 0
199, 4, 551, 68, 324, 30, 0, 114, 15, 0, 0, 0, 0, 0, 0
199, 5, 570, 108, 279, 33, 8, 102, 40, 0, 0, 0, 0, 0, 0
199, 6, 634, 100, 342, 60, 8, 104, 20, 0, 0, 0, 0, 0, 0
199, 7, 422, 68, 236, 12, 8, 88, 10, 0, 0, 0, 0, 0, 0
199, 9, 189, 64, 23, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
199, 10, 178, 62, 18, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
