Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food, BY TYPE: Tiles, Buildings, Districts, Population, Outg
240, CIVILIZATION_NAN_MADOL, 1, 6, 61, 27, 0, 0, 0, 0, 18, 9, 14, 35, 5, 12, 16, 0, 10, 15, 18, 25, 2, 5, 8, 30
240, CIVILIZATION_PRESLAV, 1, 15, 60, 34, 1, 0, 0, 0, 17, 14, 113, 104, 8, 5, 8, 0, 5, 70, 17, 15, 1, 15, 0, 12
240, CIVILIZATION_LA_VENTA, 1, 14, 61, 33, 4, 1, 0, 0, 13, 9, 621, 2688, 13, 7, 23, 15, 8, 45, 13, 34, 2, 14, 19, 12
240, CIVILIZATION_JAKARTA, 1, 17, 62, 27, 2, 0, 0, 0, 13, 9, 32, 40, 9, 5, 21, 0, 2, 45, 13, 23, 1, 19, 0, 0
240, CIVILIZATION_VALLETTA, 1, 15, 62, 36, 3, 2, 1, 0, 15, 12, 642, 108, 10, 7, 18, 0, 2, 70, 15, 16, 1, 16, 27, 6
240, CIVILIZATION_AMSTERDAM, 1, 15, 60, 32, 4, 1, 0, 1, 16, 10, 2018, 198, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 33, 6
240, CIVILIZATION_VILNIUS, 1, 10, 61, 33, 5, 2, 0, 0, 17, 13, 536, 18, 9, 9, 22, 0, 13, 24, 17, 19, 1, 10, 10, 6
240, CIVILIZATION_HATTUSA, 1, 12, 60, 34, 3, 0, 0, 3, 12, 8, 392, 376, 18, 8, 32, 1, 4, 37, 12, 19, 2, 12, 17, 14
241, CIVILIZATION_KONGO, 15, 144, 53, 51, 9, 1, 0, 2, 385, 50, 1353, 1330, 176, 659, 807, 24, 400, 397, 385, 237, 42, 143, 347, 944
241, CIVILIZATION_SUMERIA, 11, 156, 68, 51, 20, 4, 8, 3, 269, 118, 1705, 3201, 328, 449, 1536, 59, 959, 498, 269, 751, 52, 155, 65, 276
241, CIVILIZATION_NORWAY, 11, 139, 59, 40, 6, 0, 5, 0, 225, 74, 869, 259, 164, 87, 796, 74, 786, 400, 225, 370, 45, 138, 90, 204
241, CIVILIZATION_ENGLAND, 11, 184, 67, 40, 28, 11, 13, 15, 258, 119, 590, 1238, 307, 130, 1494, 41, 950, 665, 258, 457, 50, 183, 158, 258
241, CIVILIZATION_FRANCE, 10, 148, 62, 51, 27, 6, 16, 21, 322, 118, 778, 893, 171, 331, 1434, 212, 786, 512, 322, 481, 46, 147, 94, 474
241, CIVILIZATION_BRAZIL, 14, 168, 63, 51, 16, 1, 4, 12, 319, 100, 1690, 589, 198, 340, 1634, 119, 906, 496, 319, 506, 60, 167, 77, 400
241, CIVILIZATION_ARABIA, 9, 125, 62, 45, 42, 24, 9, 14, 210, 85, 1209, 542, 195, 127, 1103, 144, 605, 400, 210, 417, 38, 124, 53, 202
241, CIVILIZATION_ZANZIBAR, 1, 13, 62, 33, 3, 2, 0, 1, 13, 10, 2630, 128, 10, 7, 69, 0, 15, 30, 13, 40, 2, 12, 18, 22
241, CIVILIZATION_BUENOS_AIRES, 1, 11, 62, 32, 3, 0, 0, 0, 13, 9, 16, 48, 10, 5, 18, 0, 4, 42, 13, 15, 1, 10, 0, 6
241, CIVILIZATION_NAN_MADOL, 1, 6, 61, 27, 0, 0, 0, 0, 18, 9, 19, 35, 5, 12, 13, 0, 16, 12, 18, 25, 2, 5, 8, 30
241, CIVILIZATION_PRESLAV, 1, 15, 60, 34, 1, 0, 0, 0, 17, 14, 113, 104, 8, 5, 8, 0, 5, 70, 17, 15, 1, 15, 0, 12
241, CIVILIZATION_LA_VENTA, 1, 14, 62, 33, 4, 1, 0, 0, 13, 9, 627, 2703, 13, 7, 23, 15, 8, 45, 13, 34, 2, 14, 19, 12
241, CIVILIZATION_JAKARTA, 1, 17, 62, 27, 2, 0, 0, 0, 13, 9, 38, 40, 9, 5, 21, 0, 2, 45, 13, 23, 1, 19, 0, 0
241, CIVILIZATION_VALLETTA, 1, 15, 63, 36, 3, 2, 1, 0, 15, 12, 639, 108, 10, 7, 18, 0, 2, 70, 15, 16, 1, 16, 27, 6
241, CIVILIZATION_AMSTERDAM, 1, 15, 60, 32, 4, 1, 0, 1, 16, 10, 2044, 201, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 33, 6
241, CIVILIZATION_VILNIUS, 1, 10, 61, 33, 5, 2, 0, 0, 17, 13, 523, 18, 9, 9, 22, 0, 13, 24, 17, 19, 1, 10, 10, 6
241, CIVILIZATION_HATTUSA, 1, 12, 61, 34, 3, 0, 0, 3, 12, 8, 383, 378, 18, 8, 32, 1, 4, 37, 12, 19, 2, 12, 17, 14
242, CIVILIZATION_KONGO, 15, 146, 53, 51, 9, 1, 0, 2, 387, 50, 2330, 1354, 177, 671, 823, 24, 412, 404, 387, 240, 42, 145, 350, 1004
242, CIVILIZATION_SUMERIA, 11, 156, 68, 51, 20, 4, 8, 3, 269, 117, 2420, 3267, 328, 455, 1536, 65, 963, 500, 269, 755, 53, 155, 82, 292
242, CIVILIZATION_NORWAY, 11, 141, 60, 40, 7, 0, 6, 0, 227, 74, 907, 333, 165, 89, 814, 74, 773, 438, 227, 370, 45, 140, 83, 204
242, CIVILIZATION_ENGLAND, 11, 185, 67, 40, 29, 11, 14, 16, 258, 119, 1124, 1277, 310, 130, 1499, 39, 944, 666, 258, 457, 50, 184, 167, 258
242, CIVILIZATION_FRANCE, 10, 150, 62, 51, 27, 6, 16, 21, 324, 118, 1429, 481, 174, 334, 1442, 212, 777, 508, 324, 486, 47, 149, 78, 474
242, CIVILIZATION_BRAZIL, 14, 168, 64, 51, 16, 1, 4, 12, 319, 101, 1451, 364, 198, 336, 1637, 119, 963, 493, 319, 515, 60, 167, 71, 402
242, CIVILIZATION_ARABIA, 9, 128, 62, 45, 43, 24, 10, 14, 210, 84, 774, 685, 200, 135, 1119, 144, 612, 395, 210, 417, 38, 127, 59, 202
242, CIVILIZATION_ZANZIBAR, 1, 13, 62, 33, 4, 2, 0, 1, 13, 10, 2639, 128, 9, 6, 56, 0, 14, 30, 13, 40, 2, 12, 0, 22
242, CIVILIZATION_BUENOS_AIRES, 1, 11, 62, 32, 3, 0, 0, 0, 13, 9, 20, 48, 10, 5, 18, 0, 4, 42, 13, 15, 1, 10, 0, 6
242, CIVILIZATION_NAN_MADOL, 1, 6, 61, 27, 0, 0, 0, 0, 18, 9, 19, 35, 5, 12, 9, 0, 10, 14, 18, 25, 2, 5, 0, 30
242, CIVILIZATION_PRESLAV, 1, 15, 60, 34, 1, 0, 0, 0, 17, 14, 114, 104, 8, 5, 8, 0, 5, 70, 17, 15, 1, 15, 0, 12
242, CIVILIZATION_LA_VENTA, 1, 14, 62, 33, 4, 1, 0, 0, 13, 9, 633, 2718, 13, 7, 23, 15, 8, 45, 13, 34, 2, 14, 19, 12
242, CIVILIZATION_JAKARTA, 1, 17, 62, 27, 2, 0, 0, 0, 13, 9, 43, 40, 9, 5, 21, 0, 2, 45, 13, 23, 1, 19, 0, 0
242, CIVILIZATION_VALLETTA, 1, 15, 63, 36, 3, 2, 1, 0, 15, 12, 636, 109, 10, 7, 18, 0, 2, 70, 15, 16, 1, 16, 27, 6
242, CIVILIZATION_AMSTERDAM, 1, 15, 60, 32, 4, 1, 0, 1, 16, 10, 2070, 204, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 33, 6
242, CIVILIZATION_VILNIUS, 1, 10, 61, 33, 5, 2, 0, 0, 17, 13, 509, 18, 9, 9, 22, 0, 13, 24, 17, 19, 1, 10, 10, 6
242, CIVILIZATION_HATTUSA, 1, 12, 61, 34, 3, 0, 0, 3, 12, 8, 375, 380, 18, 8, 32, 1, 4, 37, 12, 19, 2, 12, 17, 14
243, CIVILIZATION_KONGO, 15, 146, 53, 51, 9, 1, 0, 2, 389, 52, 4043, 1378, 177, 673, 831, 24, 412, 405, 389, 249, 42, 145, 350, 1004
243, CIVILIZATION_SUMERIA, 11, 156, 68, 51, 21, 4, 8, 3, 269, 117, 1293, 3332, 328, 455, 1536, 65, 972, 501, 269, 755, 53, 155, 88, 292
243, CIVILIZATION_NORWAY, 11, 141, 60, 40, 7, 0, 6, 0, 227, 74, 1176, 336, 165, 88, 826, 74, 775, 448, 227, 377, 45, 140, 90, 204
243, CIVILIZATION_ENGLAND, 11, 185, 67, 40, 29, 11, 14, 16, 258, 120, 1648, 1317, 308, 129, 1493, 39, 949, 665, 258, 457, 50, 184, 167, 258
243, CIVILIZATION_FRANCE, 10, 152, 63, 51, 27, 6, 16, 21, 325, 119, 1472, 692, 178, 338, 1448, 211, 775, 515, 325, 490, 47, 151, 72, 474
243, CIVILIZATION_BRAZIL, 14, 170, 64, 51, 16, 1, 4, 4, 321, 101, 1259, 484, 201, 340, 1724, 119, 955, 493, 321, 638, 61, 169, 79, 402
243, CIVILIZATION_ARABIA, 9, 127, 63, 46, 43, 24, 10, 14, 211, 84, 1270, 590, 199, 129, 1117, 144, 623, 397, 211, 417, 39, 126, 59, 202
243, CIVILIZATION_ZANZIBAR, 1, 13, 62, 33, 4, 2, 0, 1, 13, 10, 2670, 129, 10, 7, 69, 0, 15, 30, 13, 40, 2, 12, 18, 22
243, CIVILIZATION_BUENOS_AIRES, 1, 11, 62, 32, 3, 0, 0, 0, 13, 9, 24, 48, 10, 5, 18, 0, 4, 42, 13, 15, 1, 10, 0, 6
243, CIVILIZATION_NAN_MADOL, 1, 6, 62, 27, 0, 0, 0, 0, 18, 9, 24, 35, 5, 12, 13, 0, 16, 12, 18, 25, 2, 5, 8, 30
243, CIVILIZATION_PRESLAV, 1, 15, 60, 34, 1, 0, 0, 0, 17, 14, 114, 104, 8, 5, 8, 0, 5, 70, 17, 15, 1, 15, 0, 12
243, CIVILIZATION_LA_VENTA, 1, 14, 62, 33, 4, 1, 0, 0, 13, 9, 626, 2732, 12, 6, 11, 13, 8, 45, 13, 34, 2, 14, 0, 12
243, CIVILIZATION_JAKARTA, 1, 17, 62, 27, 2, 0, 0, 0, 13, 9, 48, 40, 9, 5, 21, 0, 2, 45, 13, 23, 1, 19, 0, 0
243, CIVILIZATION_VALLETTA, 1, 15, 63, 36, 3, 2, 1, 0, 15, 12, 633, 110, 10, 7, 18, 0, 2, 70, 15, 16, 1, 16, 27, 6
243, CIVILIZATION_AMSTERDAM, 1, 15, 60, 32, 4, 1, 0, 1, 16, 10, 2096, 207, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 33, 6
243, CIVILIZATION_VILNIUS, 1, 11, 61, 33, 5, 2, 0, 0, 17, 13, 496, 18, 9, 10, 22, 0, 14, 27, 17, 19, 1, 10, 10, 6
243, CIVILIZATION_HATTUSA, 1, 12, 61, 34, 3, 0, 0, 3, 12, 8, 367, 382, 18, 8, 32, 1, 4, 37, 12, 19, 2, 12, 17, 14
244, CIVILIZATION_KONGO, 15, 147, 53, 51, 9, 1, 0, 2, 393, 52, 5332, 1402, 177, 671, 834, 24, 409, 410, 393, 249, 42, 146, 350, 1004
244, CIVILIZATION_SUMERIA, 11, 158, 68, 51, 22, 4, 9, 3, 269, 116, 2007, 3400, 331, 458, 1564, 68, 980, 500, 269, 764, 53, 157, 88, 292
244, CIVILIZATION_NORWAY, 11, 142, 61, 40, 7, 0, 6, 0, 228, 76, 1441, 216, 169, 89, 823, 74, 763, 448, 228, 377, 45, 141, 76, 204
244, CIVILIZATION_ENGLAND, 11, 186, 67, 40, 29, 11, 14, 16, 258, 120, 2176, 1356, 309, 130, 1507, 39, 941, 664, 258, 457, 50, 185, 164, 258
244, CIVILIZATION_FRANCE, 10, 153, 63, 51, 27, 6, 16, 23, 325, 118, 1779, 905, 180, 338, 1433, 213, 797, 513, 325, 498, 47, 152, 79, 474
244, CIVILIZATION_BRAZIL, 14, 172, 64, 51, 16, 1, 4, 4, 321, 101, 1474, 604, 202, 342, 1720, 120, 957, 496, 321, 639, 62, 171, 79, 402
244, CIVILIZATION_ARABIA, 9, 129, 63, 46, 43, 24, 10, 13, 211, 84, 1175, 489, 203, 137, 1130, 144, 623, 395, 211, 417, 39, 128, 59, 202
244, CIVILIZATION_ZANZIBAR, 1, 13, 62, 33, 4, 2, 0, 1, 13, 10, 2702, 130, 10, 7, 69, 0, 15, 30, 13, 40, 2, 12, 18, 22
244, CIVILIZATION_BUENOS_AIRES, 1, 11, 62, 32, 3, 0, 0, 0, 13, 9, 28, 48, 10, 5, 18, 0, 4, 42, 13, 15, 1, 10, 0, 6
244, CIVILIZATION_NAN_MADOL, 1, 6, 62, 27, 0, 0, 0, 0, 18, 9, 31, 35, 5, 12, 16, 0, 10, 15, 18, 25, 2, 5, 8, 30
244, CIVILIZATION_PRESLAV, 1, 15, 60, 34, 1, 0, 0, 0, 17, 14, 115, 104, 8, 5, 8, 0, 5, 70, 17, 15, 1, 15, 0, 12
244, CIVILIZATION_LA_VENTA, 1, 14, 62, 33, 4, 1, 0, 0, 13, 9, 632, 2747, 13, 7, 23, 15, 8, 45, 13, 34, 2, 14, 19, 12
244, CIVILIZATION_JAKARTA, 1, 17, 62, 27, 2, 0, 0, 0, 13, 9, 54, 40, 9, 5, 21, 0, 2, 45, 13, 23, 1, 19, 0, 0
244, CIVILIZATION_VALLETTA, 1, 15, 63, 36, 3, 2, 1, 0, 15, 12, 629, 110, 10, 7, 18, 0, 2, 70, 15, 16, 1, 16, 27, 6
244, CIVILIZATION_AMSTERDAM, 1, 15, 60, 32, 4, 1, 0, 1, 16, 10, 2122, 209, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 33, 6
244, CIVILIZATION_VILNIUS, 1, 11, 61, 33, 5, 2, 0, 0, 17, 13, 482, 18, 9, 10, 22, 0, 14, 27, 17, 19, 1, 10, 10, 6
244, CIVILIZATION_HATTUSA, 1, 12, 61, 34, 3, 0, 0, 3, 12, 8, 359, 384, 18, 8, 32, 1, 4, 37, 12, 19, 2, 12, 17, 14
245, CIVILIZATION_KONGO, 15, 148, 54, 51, 9, 1, 0, 2, 394, 53, 5931, 1426, 178, 671, 844, 24, 386, 395, 394, 256, 42, 147, 307, 1012
245, CIVILIZATION_SUMERIA, 11, 162, 68, 51, 22, 4, 9, 3, 269, 116, 981, 3468, 344, 463, 1568, 68, 980, 505, 269, 764, 54, 161, 88, 292
245, CIVILIZATION_NORWAY, 11, 144, 61, 40, 7, 0, 6, 1, 229, 75, 1317, 289, 171, 88, 889, 73, 759, 453, 229, 383, 45, 143, 92, 204
245, CIVILIZATION_ENGLAND, 11, 186, 67, 40, 31, 11, 15, 17, 258, 121, 884, 1395, 309, 130, 1528, 39, 964, 667, 258, 464, 50, 185, 171, 258
245, CIVILIZATION_FRANCE, 10, 154, 64, 51, 27, 6, 16, 24, 326, 116, 2328, 473, 181, 335, 1431, 212, 752, 491, 326, 498, 47, 153, 79, 468
245, CIVILIZATION_BRAZIL, 14, 173, 64, 51, 16, 1, 4, 4, 321, 101, 1916, 305, 205, 343, 1737, 120, 955, 497, 321, 639, 62, 172, 79, 406
245, CIVILIZATION_ARABIA, 9, 128, 63, 46, 43, 24, 10, 13, 212, 84, 891, 648, 199, 129, 1115, 159, 610, 395, 212, 417, 40, 127, 53, 250
245, CIVILIZATION_ZANZIBAR, 1, 13, 62, 33, 4, 2, 0, 1, 13, 10, 2733, 131, 10, 7, 69, 0, 15, 30, 13, 40, 2, 12, 18, 22
245, CIVILIZATION_BUENOS_AIRES, 1, 11, 62, 32, 3, 0, 0, 0, 13, 9, 32, 48, 10, 5, 18, 0, 4, 42, 13, 15, 1, 10, 0, 6
245, CIVILIZATION_NAN_MADOL, 1, 6, 62, 27, 0, 0, 0, 0, 18, 9, 35, 35, 5, 12, 13, 0, 16, 12, 18, 25, 2, 5, 8, 30
245, CIVILIZATION_PRESLAV, 1, 15, 60, 34, 1, 0, 0, 0, 17, 14, 115, 104, 8, 5, 8, 0, 5, 70, 17, 15, 1, 15, 0, 12
245, CIVILIZATION_LA_VENTA, 1, 14, 62, 33, 4, 1, 0, 0, 13, 9, 638, 2762, 13, 7, 23, 15, 8, 45, 13, 34, 2, 14, 19, 12
245, CIVILIZATION_JAKARTA, 1, 17, 62, 27, 2, 0, 0, 0, 13, 9, 59, 40, 9, 5, 21, 0, 2, 45, 13, 23, 1, 19, 0, 0
245, CIVILIZATION_VALLETTA, 1, 15, 63, 36, 3, 2, 1, 0, 15, 12, 626, 111, 10, 7, 18, 0, 2, 70, 15, 16, 1, 16, 27, 6
245, CIVILIZATION_AMSTERDAM, 1, 15, 60, 32, 4, 1, 0, 1, 16, 10, 2149, 212, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 33, 6
245, CIVILIZATION_VILNIUS, 1, 11, 61, 33, 5, 2, 0, 0, 17, 13, 469, 18, 9, 10, 22, 0, 14, 27, 17, 19, 1, 10, 10, 6
245, CIVILIZATION_HATTUSA, 1, 12, 61, 34, 3, 0, 0, 3, 12, 8, 340, 385, 16, 6, 22, 0, 4, 36, 12, 19, 2, 12, 0, 14
246, CIVILIZATION_KONGO, 15, 149, 54, 51, 9, 1, 0, 2, 394, 54, 6884, 1450, 178, 673, 866, 24, 384, 402, 394, 256, 43, 148, 309, 1020
246, CIVILIZATION_SUMERIA, 11, 162, 68, 51, 22, 4, 9, 3, 270, 116, 1706, 3531, 344, 467, 1575, 62, 972, 500, 270, 767, 54, 161, 76, 282
246, CIVILIZATION_NORWAY, 11, 145, 61, 40, 8, 0, 7, 1, 229, 75, 1659, 364, 172, 88, 917, 75, 740, 457, 229, 383, 45, 144, 107, 204
246, CIVILIZATION_ENGLAND, 11, 188, 67, 40, 31, 11, 15, 18, 260, 121, 559, 1435, 311, 130, 1526, 39, 959, 674, 260, 464, 50, 187, 166, 258
246, CIVILIZATION_FRANCE, 10, 156, 64, 51, 27, 6, 16, 23, 326, 116, 1179, 678, 176, 325, 1590, 205, 758, 514, 326, 502, 48, 155, 66, 470
246, CIVILIZATION_BRAZIL, 14, 175, 64, 51, 17, 1, 4, 4, 322, 102, 1287, 426, 209, 347, 1757, 120, 934, 496, 322, 640, 62, 174, 66, 406
246, CIVILIZATION_ARABIA, 9, 129, 63, 46, 44, 24, 11, 13, 212, 83, 887, 579, 201, 131, 1130, 177, 609, 393, 212, 417, 40, 128, 61, 292
246, CIVILIZATION_ZANZIBAR, 1, 13, 63, 33, 4, 2, 0, 1, 13, 10, 2764, 132, 10, 7, 69, 0, 15, 30, 13, 40, 2, 12, 18, 22
246, CIVILIZATION_BUENOS_AIRES, 1, 11, 63, 32, 3, 0, 0, 0, 13, 9, 35, 48, 10, 5, 18, 0, 4, 42, 13, 15, 1, 10, 0, 6
246, CIVILIZATION_NAN_MADOL, 1, 6, 63, 27, 0, 0, 0, 0, 18, 9, 42, 35, 5, 12, 16, 0, 10, 15, 18, 25, 2, 5, 8, 30
246, CIVILIZATION_PRESLAV, 1, 15, 60, 34, 1, 0, 0, 0, 17, 14, 116, 104, 8, 5, 9, 0, 5, 70, 17, 15, 1, 15, 0, 12
246, CIVILIZATION_LA_VENTA, 1, 14, 63, 33, 4, 1, 0, 0, 13, 9, 644, 2778, 13, 7, 23, 15, 8, 45, 13, 34, 2, 14, 19, 12
246, CIVILIZATION_JAKARTA, 1, 17, 63, 27, 2, 0, 0, 0, 13, 9, 64, 40, 9, 5, 21, 0, 2, 45, 13, 23, 1, 19, 0, 0
246, CIVILIZATION_VALLETTA, 1, 15, 64, 36, 3, 2, 1, 0, 15, 12, 623, 112, 10, 7, 18, 0, 2, 70, 15, 16, 1, 16, 27, 6
246, CIVILIZATION_AMSTERDAM, 1, 15, 60, 32, 4, 1, 0, 1, 16, 10, 2175, 215, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 33, 6
246, CIVILIZATION_VILNIUS, 1, 11, 62, 33, 5, 2, 0, 0, 17, 13, 455, 18, 9, 10, 22, 0, 14, 27, 17, 19, 1, 10, 10, 6
246, CIVILIZATION_HATTUSA, 1, 12, 62, 34, 3, 0, 0, 3, 12, 8, 332, 387, 18, 8, 32, 1, 4, 37, 12, 19, 2, 12, 17, 14
247, CIVILIZATION_KONGO, 16, 151, 54, 51, 9, 1, 0, 2, 422, 54, 4620, 1475, 180, 676, 885, 25, 403, 437, 422, 257, 43, 150, 353, 1020
247, CIVILIZATION_SUMERIA, 11, 162, 68, 51, 23, 4, 10, 3, 270, 115, 2404, 3593, 344, 469, 1575, 62, 961, 492, 270, 768, 54, 161, 76, 282
247, CIVILIZATION_NORWAY, 11, 145, 62, 40, 8, 0, 7, 1, 229, 77, 1995, 234, 174, 91, 918, 75, 754, 459, 229, 385, 46, 144, 101, 204
247, CIVILIZATION_ENGLAND, 11, 188, 67, 40, 31, 11, 15, 18, 260, 121, 1084, 1475, 314, 132, 1539, 39, 977, 677, 260, 464, 50, 187, 171, 258
247, CIVILIZATION_FRANCE, 10, 157, 64, 51, 27, 6, 16, 23, 326, 114, 1130, 449, 177, 327, 1594, 210, 760, 514, 326, 502, 48, 156, 75, 470
247, CIVILIZATION_BRAZIL, 14, 176, 64, 51, 17, 1, 4, 4, 323, 104, 1945, 546, 210, 344, 1755, 120, 1003, 514, 323, 644, 63, 175, 77, 406
247, CIVILIZATION_ARABIA, 9, 128, 63, 46, 44, 24, 11, 13, 212, 83, 1005, 756, 200, 125, 1127, 177, 613, 395, 212, 419, 40, 127, 61, 292
247, CIVILIZATION_ZANZIBAR, 1, 13, 64, 33, 4, 2, 0, 1, 13, 10, 2796, 132, 10, 7, 69, 0, 15, 30, 13, 40, 2, 12, 18, 22
247, CIVILIZATION_BUENOS_AIRES, 1, 11, 64, 32, 3, 0, 0, 0, 13, 9, 39, 48, 10, 5, 18, 0, 4, 42, 13, 15, 1, 10, 0, 6
247, CIVILIZATION_NAN_MADOL, 1, 6, 63, 27, 0, 0, 0, 0, 18, 9, 44, 35, 5, 12, 13, 0, 17, 12, 18, 26, 2, 5, 8, 30
247, CIVILIZATION_PRESLAV, 1, 15, 60, 34, 1, 0, 0, 0, 17, 14, 117, 104, 8, 5, 9, 0, 5, 70, 17, 15, 1, 15, 0, 12
247, CIVILIZATION_LA_VENTA, 1, 14, 64, 33, 4, 1, 0, 0, 13, 9, 650, 2793, 13, 7, 23, 15, 8, 45, 13, 34, 2, 14, 19, 12
247, CIVILIZATION_JAKARTA, 1, 17, 64, 27, 2, 0, 0, 0, 13, 9, 70, 40, 9, 5, 21, 0, 2, 45, 13, 23, 1, 19, 0, 0
247, CIVILIZATION_VALLETTA, 1, 15, 64, 36, 3, 2, 1, 0, 15, 12, 620, 112, 10, 7, 18, 0, 2, 70, 15, 16, 1, 16, 27, 6
247, CIVILIZATION_AMSTERDAM, 1, 15, 60, 32, 4, 1, 0, 1, 16, 10, 2200, 218, 9, 5, 45, 2, 3, 64, 16, 20, 2, 15, 33, 6
247, CIVILIZATION_VILNIUS, 1, 11, 63, 33, 5, 2, 0, 0, 17, 13, 442, 18, 9, 10, 22, 0, 14, 27, 17, 19, 1, 10, 10, 6
247, CIVILIZATION_HATTUSA, 1, 12, 62, 34, 3, 0, 0, 3, 12, 8, 324, 388, 18, 8, 32, 1, 4, 37, 12, 19, 2, 12, 18, 14
248, CIVILIZATION_KONGO, 17, 156, 54, 51, 9, 1, 0, 2, 430, 54, 6591, 1501, 186, 683, 896, 25, 413, 447, 430, 262, 44, 155, 380, 1020
248, CIVILIZATION_SUMERIA, 11, 162, 68, 51, 23, 4, 10, 3, 271, 115, 1217, 3661, 344, 469, 1575, 68, 980, 498, 271, 766, 54, 161, 90, 314
248, CIVILIZATION_NORWAY, 11, 147, 62, 40, 10, 0, 8, 1, 230, 76, 772, 431, 178, 95, 996, 74, 755, 467, 230, 385, 46, 146, 103, 204
248, CIVILIZATION_ENGLAND, 11, 189, 67, 40, 31, 11, 15, 19, 261, 121, 1585, 1514, 315, 132, 1540, 39, 971, 673, 261, 464, 50, 188, 161, 258
248, CIVILIZATION_FRANCE, 10, 158, 64, 51, 27, 6, 16, 23, 327, 115, 1831, 659, 178, 329, 1590, 210, 765, 520, 327, 502, 48, 157, 82, 468
248, CIVILIZATION_BRAZIL, 14, 177, 64, 51, 19, 1, 4, 4, 323, 105, 1358, 312, 218, 345, 1756, 120, 1006, 516, 323, 649, 63, 176, 77, 406
248, CIVILIZATION_ARABIA, 9, 129, 63, 47, 44, 24, 11, 15, 212, 83, 993, 635, 201, 131, 1130, 194, 620, 393, 212, 419, 40, 128, 61, 340
248, CIVILIZATION_ZANZIBAR, 1, 13, 64, 33, 4, 2, 0, 1, 13, 10, 2827, 133, 10, 7, 69, 0, 15, 30, 13, 40, 2, 12, 18, 22
248, CIVILIZATION_BUENOS_AIRES, 1, 11, 64, 32, 3, 0, 0, 0, 13, 9, 43, 48, 10, 5, 18, 0, 4, 42, 13, 15, 1, 10, 0, 6
248, CIVILIZATION_NAN_MADOL, 1, 6, 63, 27, 0, 0, 0, 0, 18, 9, 50, 35, 5, 12, 16, 0, 10, 15, 18, 26, 2, 5, 8, 30
248, CIVILIZATION_PRESLAV, 1, 15, 60, 34, 1, 0, 0, 0, 17, 14, 118, 104, 8, 5, 9, 0, 5, 70, 17, 15, 1, 15, 0, 12
248, CIVILIZATION_LA_VENTA, 1, 14, 64, 33, 4, 1, 0, 0, 13, 9, 656, 2808, 13, 7, 23, 15, 8, 45, 13, 34, 2, 14, 19, 12
248, CIVILIZATION_JAKARTA, 1, 17, 64, 27, 2, 0, 0, 0, 13, 9, 75, 40, 9, 5, 21, 0, 2, 45, 13, 23, 1, 19, 0, 0
248, CIVILIZATION_VALLETTA, 1, 15, 64, 36, 3, 2, 1, 0, 15, 11, 609, 113, 9, 6, 10, 0, 2, 69, 15, 16, 1, 16, 13, 6
248, CIVILIZATION_AMSTERDAM, 1, 15, 60, 32, 4, 1, 0, 1, 16, 10, 2227, 221, 9, 5, 46, 2, 3, 64, 16, 20, 2, 15, 33, 6
248, CIVILIZATION_VILNIUS, 1, 11, 64, 33, 5, 2, 0, 0, 17, 13, 428, 18, 9, 10, 22, 0, 14, 27, 17, 19, 1, 10, 10, 6
248, CIVILIZATION_HATTUSA, 1, 13, 62, 34, 3, 0, 0, 3, 14, 8, 308, 390, 14, 6, 25, 1, 2, 42, 14, 19, 2, 12, 18, 14
249, CIVILIZATION_KONGO, 17, 161, 55, 51, 9, 1, 0, 2, 431, 56, 7213, 1527, 189, 685, 899, 26, 414, 450, 431, 262, 45, 160, 356, 1018
249, CIVILIZATION_SUMERIA, 11, 163, 68, 51, 23, 4, 10, 3, 272, 115, 1904, 3718, 348, 484, 1579, 56, 995, 499, 272, 768, 55, 162, 91, 282
249, CIVILIZATION_NORWAY, 11, 147, 62, 40, 11, 0, 9, 1, 230, 76, 1147, 417, 178, 95, 996, 74, 749, 468, 230, 385, 47, 146, 109, 204
249, CIVILIZATION_ENGLAND, 11, 189, 67, 42, 31, 11, 15, 20, 261, 123, 2081, 1554, 315, 132, 1547, 39, 977, 684, 261, 464, 50, 188, 171, 258
249, CIVILIZATION_FRANCE, 10, 160, 64, 51, 27, 6, 16, 23, 327, 115, 2545, 870, 182, 337, 1604, 210, 776, 522, 327, 506, 48, 159, 82, 474
249, CIVILIZATION_BRAZIL, 14, 178, 65, 51, 19, 1, 4, 4, 324, 106, 2392, 433, 219, 345, 1811, 120, 995, 514, 324, 650, 64, 177, 65, 410
249, CIVILIZATION_ARABIA, 9, 128, 64, 47, 44, 24, 11, 15, 212, 83, 1629, 477, 205, 129, 1166, 199, 636, 391, 212, 426, 40, 127, 53, 340
